id,activities_id,height_id,sky_id,observer_id,timestamp,address_country,address_state,location,see_aurora,sky_other,time_start,time_end,on_going,height_other,activities_other,colors_other,types_other,comment,image,st_y,st_x,colors,types
1872,,,,,2015-11-05 11:35:24.289872+00,Canada,QC,0101000020E61000007F02CB2B22D051C01D073C1DF5634740,f,,2015-11-05 11:30:00+00,2015-11-05 11:45:00+00,f,,,,,,n,46.78091779,-71.25208564,,
1874,,,,,2015-11-05 12:35:26.533327+00,Canada,BC,0101000020E61000009E2430B7EDC75EC0273791F5ADA14840,t,,2015-11-05 12:30:00+00,2015-11-05 12:45:00+00,f,,,,,,n,49.26312131,-123.123884,,
1878,,,clea,2853,2015-11-06 21:26:23.498765+00,United Kingdom,,0101000020E610000077594ED55B0F11C019E43EC184EB4B40,f,,2015-11-06 19:30:00+00,2015-11-06 21:30:00+00,f,,,,,It's possible light pollution prevented the aurora being visible,n,55.83998886,-4.264998753,,
1881,,,clea,2812,2015-11-06 22:23:05.0208+00,United Kingdom,,0101000020E610000073ECD71B46F50CC0563C2A3C85454B40,f,Some cloud formation,2015-11-06 22:15:00+00,2015-11-06 22:30:00+00,f,,,,,,n,54.54312851,-3.619762628,,
1882,very,n45,,,2015-11-06 23:58:04.258912+00,Schweden,V_®sterbottens l_®n,0101000020E6100000E9E1830245B93240EBCF54D6194B5040,t,,2015-11-06 23:45:00+00,2015-11-07 00:00:00+00,t,,,,,,y,65.17345198,18.72370926,gree,glow
1931,quie,n,,,2015-11-10 01:21:23.100763+00,Canada,QC,0101000020E61000003EC879F354F951C01E8BCEE8E8B04640,t,,2015-11-07 04:00:00+00,2015-11-07 06:45:00+00,f,,,,,,y,45.38210783,-71.89581,"whit, gree, pink",glow
1883,acti,n45,,3084,2015-11-07 04:34:26.83986+00,Canada,AB,0101000020E6100000D7925B71C4855CC0075763FAF2854940,t,,2015-11-07 04:30:00+00,2015-11-07 04:45:00+00,t,,,,,Very cloudy and very windy,y,51.0464776,-114.0901149,gree,patc
1909,acti,whol,,3136,2015-11-07 20:27:21.717785+00,Canada,AB,0101000020E6100000D0D0E3C9BB925BC0DDD3A77B272C4A40,t,,2015-11-07 04:30:00+00,2015-11-07 09:30:00+00,f,,,,,,n,52.34495493,-110.2927117,"red, whit, gree","glow, arcs, patc"
1884,quie,n45,,1935,2015-11-07 04:54:53.24261+00,Canada,AB,0101000020E61000007CE56FDBAC885CC0D27E1C0D6CE34940,t,,2015-11-07 04:45:00+00,2015-11-07 05:00:00+00,t,,,,,,n,51.77673496,-114.1355504,gree,glow
1885,quie,n,,,2015-11-07 05:01:31.947496+00,United States,AK,0101000020E61000003A45A016C1BD62C09C30DA68EC9A4E40,t,,2015-11-07 04:45:00+00,2015-11-07 05:00:00+00,f,,,,,Cloud cover made it hard but could see a dim green. Hopefully means a good night! ,n,61.21033965,-149.9298204,gree,glow
1886,quie,n,,,2015-11-07 05:10:19.084622+00,United States,SD,0101000020E610000016A8449E8EB559C0E93FCB002C0A4640,t,,2015-11-07 05:00:00+00,2015-11-07 05:15:00+00,t,,,,,,n,44.07946787,-102.8368297,"red, gree",glow
1888,quie,n45,,2791,2015-11-07 05:19:28.168091+00,United States,MN,0101000020E6100000E740E688F86257C05FD69F8F190E4740,t,,2015-11-07 05:00:00+00,2015-11-07 05:15:00+00,f,,,,,,n,46.11015506,-93.54641936,gree,glow
1889,quie,n,,3097,2015-11-07 05:23:03.048438+00,United States,ME,0101000020E610000066B6D70B068051C098E327CC79254640,t,,2015-11-07 05:15:00+00,2015-11-07 05:30:00+00,t,,,Purple,,,y,44.29277946,-70.00036903,gree,glow
1890,,n,,2823,2015-11-07 05:26:24.796794+00,United States,MT,0101000020E6100000195201A378D25BC0B1B993C7C1BC4740,t,,2015-11-07 05:15:00+00,2015-11-07 05:45:00+00,t,,,,,,n,47.47466368,-111.2886131,gree,glow
1893,quie,n45,,,2015-11-07 06:14:38.282085+00,United States,AK,0101000020E61000008511D3258FF262C003A8316061D14D40,t,,2015-11-07 05:15:00+00,2015-11-07 05:30:00+00,f,,,,,,n,59.63578417,-151.5799741,whit,"glow, arcs"
1906,acti,s45,,2680,2015-11-07 13:11:39.530295+00,Canada,AB,0101000020E610000000CAF3F8E04A5CC0A2575F9E19C24A40,t,,2015-11-07 05:15:00+00,2015-11-07 07:15:00+00,f,,,,,,y,53.51640682,-113.1699812,"whit, gree",patc
1902,quie,whol,,3147,2015-11-07 07:24:40.085111+00,United States,AK,0101000020E61000001B17AF8F6FE962C074C59D05B4574E40,t,,2015-11-07 05:45:00+00,2015-11-07 07:30:00+00,t,,,,,,n,60.68518133,-151.2948683,gree,"arcs, patc"
1898,quie,n,,,2015-11-07 07:18:15.526888+00,United States,WI,0101000020E61000006B87CF0F9FD255C0542566A098734640,t,,2015-11-07 06:00:00+00,2015-11-07 07:30:00+00,t,,,,,,n,44.90309529,-87.29095836,"red, gree","glow, patc"
1900,quie,n,,271,2015-11-07 07:20:48.984488+00,United States,WI,0101000020E61000008CC7078590D255C00D7588E835724640,t,,2015-11-07 06:00:00+00,2015-11-07 07:30:00+00,t,,,,,,n,44.89227015,-87.29007078,"red, gree",glow
1903,acti,n45,,325,2015-11-07 07:25:05.12+00,United States,MT,0101000020E610000018B38B95B0C75BC08A12E2D2BED54640,t,,2015-11-07 06:00:00+00,2015-11-07 07:30:00+00,f,,,,,,n,45.66988598,-111.1201528,gree,"glow, patc"
1894,very,over,,,2015-11-07 06:17:55.05341+00,Canada,AB,0101000020E6100000E89C46AD8A605CC0B7AEAF1356C44A40,t,,2015-11-07 06:15:00+00,2015-11-07 06:30:00+00,t,,,Purple,,,y,53.53387686,-113.5084642,"gree, pink",
1896,,n,,2713,2015-11-07 07:04:23.262896+00,United States,WY,0101000020E610000020DA79F055AB5BC0BBE94CF6DBBA4540,t,,2015-11-07 06:15:00+00,2015-11-07 06:30:00+00,t,,,,,,y,43.45983771,-110.6771203,"gree, pink",glow
1897,very,n45,,704,2015-11-07 07:13:32.619187+00,United States,MN,0101000020E61000000B3366B5C20757C03DB82478AB6F4740,t,,2015-11-07 06:30:00+00,2015-11-07 07:15:00+00,t,,,,,"Was overcast, the clouds just cleared",n,46.87242033,-92.12125907,whit,"glow, patc"
1904,very,whol,,,2015-11-07 07:34:02.486287+00,Canada,AB,0101000020E61000005C51A7A34BB85BC010DEDC3783684A40,t,,2015-11-07 06:30:00+00,2015-11-07 07:45:00+00,f,Not south,Still looks to be active but cloud cover came in,,, ,y,52.81650446,-110.8796167,"red, whit, gree","arcs, glow, patc"
1908,quie,n,,3153,2015-11-07 17:33:37.842488+00,United States,AK,0101000020E6100000EBB06552CAE862C063040F2EDA464E40,t,,2015-11-07 06:30:00+00,2015-11-07 06:45:00+00,f,,,,,,y,60.55353332,-151.2746975,gree,patc
1927,,,clea,,2015-11-09 17:55:55.800008+00,United States,CO,0101000020E61000008B30F35968385AC0BADA7FEB4A414440,f,,2015-11-07 07:00:00+00,2015-11-07 07:30:00+00,f,,,,,,n,40.51009887,-104.8813691,,
1899,acti,whol,,1935,2015-11-07 07:19:13.490263+00,Canada,AB,0101000020E6100000B512F7A441835CC062EBCE3CBBB44940,t,,2015-11-07 07:15:00+00,2015-11-07 07:30:00+00,t,,,,,,n,51.41196404,-114.0508816,gree,glow
1905,acti,n45,,2713,2015-11-07 07:41:33.178622+00,United States,WY,0101000020E6100000FC75DDB416AB5BC0C25962DBEAB94540,t,,2015-11-07 07:30:00+00,2015-11-07 07:45:00+00,t,,,,,,n,43.45247977,-110.6732609,"red, gree, pink","glow, patc"
1907,,,clea,,2015-11-07 14:10:18.660205+00,Canada,QC,0101000020E61000006789A2E3795552C0F168F55871D44640,f,,2015-11-07 14:00:00+00,2015-11-07 14:15:00+00,f,,,,,,n,45.65970909,-73.33556453,,
1910,acti,n,,731,2015-11-07 20:37:47.403318+00,Iceland,Capital Region,0101000020E61000000D634BF7F0D135C0F33652D0E4075040,t,,2015-11-07 20:30:00+00,2015-11-07 20:45:00+00,t,,,,,,n,64.12334068,-21.8200831,gree,arcs
1911,quie,n,,2953,2015-11-08 08:00:14.752631+00,Canada,AB,0101000020E6100000872CAD0062CB5BC0B982114988394C40,t,,2015-11-08 06:00:00+00,2015-11-08 08:00:00+00,t,,,,Faint glow,Very faint green glow taking long exposure pictures ,n,56.4494716,-111.1778566,gree,glow
1915,acti,over,,2644,2015-11-08 20:39:01.455476+00,Iceland,Capital Region,0101000020E6100000224B120DDDD435C0111484C99F075040,t,,2015-11-08 20:30:00+00,2015-11-08 20:45:00+00,t,,,,,,n,64.11912763,-21.83149797,"whit, gree","arcs, patc"
1917,acti,n,,2784,2015-11-08 22:14:45.601124+00,Iceland,South,0101000020E6100000960BDA20B26B34C0A8886D2AF5E74F40,t,,2015-11-08 21:30:00+00,2015-11-08 22:00:00+00,f,,,,,,n,63.81216936,-20.42068677,gree,arcs
1916,acti,whol,,731,2015-11-08 21:45:36.933069+00,Iceland,Capital Region,0101000020E610000053B57251F9D635C0FB0411E336075040,t,,2015-11-08 21:45:00+00,2015-11-08 22:00:00+00,t,,,,,,n,64.11272504,-21.83974179,gree,"glow, arcs"
1919,,,clea,,2015-11-09 01:13:54.321593+00,United States,NC,0101000020E61000000EDE7D0E015C53C015475154E7CA4140,f,,2015-11-09 01:00:00+00,2015-11-09 01:15:00+00,f,,,,,,n,35.58518461,-77.43756449,,
1920,acti,n,,2625,2015-11-09 04:49:23.531934+00,Canada,MB,0101000020E61000000DA00F70154B58C08353F1A970F14840,t,,2015-11-09 04:00:00+00,2015-11-09 04:15:00+00,t,,,,,Green Arc with vertical lines above to the North West. Clearly visible in the City,n,49.88625073,-97.17318346,gree,arcs
1921,acti,n,,,2015-11-09 05:02:31.925403+00,United States,MI,0101000020E6100000AA147A4929DA55C01FB5B7F9FE424740,t,,2015-11-09 05:00:00+00,2015-11-09 05:15:00+00,t,,,,Pillars ,,n,46.52340623,-87.40876996,"red, whit, gree",
1923,quie,n,,3165,2015-11-09 06:31:49.951815+00,United States,MI,0101000020E61000008A3B307664D955C075E15B7F98434740,t,,2015-11-09 05:00:00+00,2015-11-09 06:45:00+00,t,,,,,,y,46.52809135,-87.39675669,gree,"glow, patc"
1922,quie,n,,,2015-11-09 06:14:50.507274+00,United States,MI,0101000020E61000001C8D9F1C1FDA55C0114418B01F444740,t,,2015-11-09 05:15:00+00,2015-11-09 06:15:00+00,t,,,,,,y,46.53221704,-87.40814891,gree,"glow, patc"
1925,quie,n,,2616,2015-11-09 07:47:52.8373+00,United States,ND,0101000020E6100000FF7639BEB94258C0A960AE5B4CF44740,t,,2015-11-09 07:45:00+00,2015-11-09 08:00:00+00,f,,,,,,n,47.90858027,-97.04258686,gree,"glow, arcs"
1929,quie,whol,,731,2015-11-09 19:43:31.804838+00,Iceland,West,0101000020E61000004F2880A940BD35C00E87C35A91165040,t,,2015-11-09 19:30:00+00,2015-11-09 19:45:00+00,t,,,,,,n,64.35262174,-21.73926792,gree,glow
1930,quie,n,,1581,2015-11-09 22:53:14.265171+00,Norge,Akershus,0101000020E6100000387007B97D572640004328328B1E4E40,t,,2015-11-09 22:45:00+00,2015-11-09 23:00:00+00,t,,,,,,y,60.23862292,11.17088106,gree,glow
1932,quie,n,,,2015-11-10 02:44:55.377004+00,Canada,ON,0101000020E61000009D1FB5C0061D54C071C193C664464640,t,,2015-11-10 01:30:00+00,2015-11-10 02:45:00+00,f,,,,,,n,44.54995043,-80.45353716,gree,"glow, patc"
1935,acti,n,,3165,2015-11-10 04:56:38.520674+00,United States,MI,0101000020E6100000D7BCC7BCF7DA55C034DBD45327444740,t,,2015-11-10 02:30:00+00,2015-11-10 04:45:00+00,t,,,,,,n,46.53245018,-87.42137069,"red, gree","glow, arcs"
1933,acti,n,,,2015-11-10 03:25:36.923306+00,United States,MI,0101000020E6100000AC8143B1618D56C0D8D09AB38C374740,t,,2015-11-10 03:15:00+00,2015-11-10 03:30:00+00,t,,,,,,n,46.43398137,-90.20908767,gree,glow
1934,,,,,2015-11-10 04:41:21.089403+00,United States,FL,0101000020E61000003DADF25DEF5854C0A0AFD911C2913C40,f,,2015-11-10 04:30:00+00,2015-11-10 04:45:00+00,f,,,,,,n,28.56936752,-81.3896098,,
1936,,,,3160,2015-11-10 04:56:56.537971+00,Canada,AB,0101000020E610000084937C106A3A5CC0745C4D3F87CB4A40,t,,2015-11-10 04:30:00+00,2015-11-10 05:00:00+00,t,,,,,,y,53.59006492,-112.9127237,gree,glow
1937,quie,n,,,2015-11-10 05:59:30.377924+00,United States,MI,0101000020E6100000921819BAF88A56C056FB840DC3394740,t,,2015-11-10 05:45:00+00,2015-11-10 06:00:00+00,f,,,,,,y,46.45126504,-90.17143109,gree,glow
1938,quie,n,,3160,2015-11-10 06:10:50.408635+00,Canada,AB,0101000020E610000090BACEACEC395CC0CF4AAE0ACACD4A40,t,,2015-11-10 06:00:00+00,2015-11-10 06:15:00+00,t,,,,,,y,53.60772832,-112.9050705,gree,glow
1941,acti,n45,,2680,2015-11-10 09:15:08.824614+00,Canada,AB,0101000020E61000000FC0D39F964C5CC0C5DE76F0CBC14A40,t,,2015-11-10 06:00:00+00,2015-11-10 07:00:00+00,f,,,,,,y,53.51403623,-113.1966934,"red, gree","glow, patc"
1940,very,n,,3160,2015-11-10 07:14:38.98788+00,Canada,AB,0101000020E61000006A0BC68BA0865CC0FF08A7853F804940,t,,2015-11-10 06:45:00+00,2015-11-10 07:00:00+00,t,,,yellow,,,y,51.00193854,-114.1035489,"red, gree, pink","glow, arcs, patc"
1939,acti,whol,,,2015-11-10 07:08:40.709481+00,Canada,AB,0101000020E6100000ADD954F92AD45BC0A78E458642524C40,t,,2015-11-10 07:00:00+00,2015-11-10 07:15:00+00,t,,,,,,n,56.64265517,-111.3151229,"whit, gree","arcs, glow, patc"
1946,acti,whol,,,2015-11-11 06:39:42.797168+00,Noruega,Troms,0101000020E6100000EAB6A67FC8063240DEABC0EE44675140,t,,2015-11-10 08:30:00+00,2015-11-11 11:45:00+00,f,,,,,,n,69.61358231,18.02649687,"gree, pink","arcs, patc"
1942,,,clea,2450,2015-11-10 12:41:04.136322+00,Canada,PE,0101000020E610000025D72D27CC9E4FC08A5316EBFC1B4740,f,,2015-11-10 10:15:00+00,2015-11-10 10:15:00+00,f,,,,,Sky just started to lighten up. Drove toward better viewing location with a clearer view of the horizon but it still wasn't a great vantage point. If the Aurora was visible at all it was likely too low for me to see it. ,n,46.21865595,-63.24060526,,
1947,acti,n,,,2015-11-11 07:41:03.747817+00,United States,AK,0101000020E61000005C7E238954BF62C02EA945BA84964E40,t,,2015-11-11 07:30:00+00,2015-11-11 07:45:00+00,t,,,,,,n,61.17592553,-149.9790693,gree,patc
1949,quie,n,,2968,2015-11-11 19:58:31.664239+00,Suomi,,0101000020E6100000DA2D002D240637401D5E96B0FEDB4F40,t,,2015-11-11 19:45:00+00,2015-11-11 20:00:00+00,t,,,,,Few clouds ,n,63.71871002,23.0239895,gree,arcs
1950,,,,,2015-11-11 21:33:13.450835+00,United States,IL,0101000020E6100000484F50E985F055C02230529718064540,f,,2015-11-11 21:30:00+00,2015-11-11 21:45:00+00,f,,,,,,n,42.04762546,-87.7581733,,
1951,acti,n45,,,2015-11-11 21:40:34.435552+00,Norway,Nordland,0101000020E61000003BB3879AFBF92F40475B50662F525140,t,,2015-11-11 22:00:00+00,2015-11-11 23:30:00+00,f,,,,,,n,69.28414305,15.98824771,"red, gree",arcs
1952,,,clea,,2015-11-13 02:57:32.81944+00,Canada,NL,0101000020E6100000D0DBD296270B4CC0F81C9728A9BC4840,f,,2015-11-13 02:45:00+00,2015-11-13 03:00:00+00,f,,,,,"Clear East, North and West a little haze to the South...no aurora ",n,49.47391231,-56.08714567,,
1953,acti,n45,,,2015-11-13 14:17:57.035429+00,United States,AK,0101000020E6100000BCFBC3DE1DBD62C0FCE245DEB7994E40,t,,2015-11-13 13:45:00+00,2015-11-13 14:15:00+00,f,,,,,,n,61.20092371,-149.9098963,gree,
1954,quie,n45,,,2015-11-13 14:30:24.174389+00,United States,AK,0101000020E61000002B642F35CFBC62C09203D2E51F9B4E40,t,,2015-11-13 14:15:00+00,2015-11-13 14:30:00+00,t,,,,,,n,61.21191094,-149.9002939,gree,arcs
1959,acti,n,,3179,2015-11-14 03:26:59.261294+00,United States,AK,0101000020E6100000FD12B5D17ABD62C0FC3C4E819A994E40,t,,2015-11-13 14:30:00+00,2015-11-13 15:15:00+00,f,,,,Arc across the northern sky ,,y,61.20002762,-149.9212426,gree,
1956,,whol,,731,2015-11-13 23:11:33.752369+00,Iceland,Southern Peninsula,0101000020E6100000A875004AFE7636C0BFCAED5BCFEF4F40,t,,2015-11-13 23:00:00+00,2015-11-13 23:15:00+00,t,,,,,,n,63.8735156,-22.46481764,"whit, gree","arcs, patc"
1957,quie,n45,,,2015-11-14 02:49:20.831575+00,Canada,AB,0101000020E61000003A809C41FCB95BC0727E51D49FF24A40,t,,2015-11-14 02:45:00+00,2015-11-14 03:00:00+00,t,,,,,,y,53.89550261,-110.9060215,gree,arcs
1960,quie,n,,3177,2015-11-14 04:54:29.67834+00,Canada,AB,0101000020E6100000782899C23A3A5CC0C320034603CC4A40,t,,2015-11-14 04:45:00+00,2015-11-14 05:00:00+00,f,,,,,very very faint,y,53.5938499,-112.9098364,gree,
1963,quie,n,,2680,2015-11-14 17:27:41.909876+00,Canada,AB,0101000020E6100000527732C67D4A5CC015787E4733C34A40,t,,2015-11-14 07:15:00+00,2015-11-14 08:15:00+00,f,,,,,,y,53.52500242,-113.1639266,gree,"glow, arcs"
1961,quie,n,,3180,2015-11-14 08:30:02.396675+00,United States,AK,0101000020E61000003166B272C0AF62C0530E8883CFC94E40,t,,2015-11-14 08:15:00+00,2015-11-14 08:30:00+00,t,,,,,,n,61.57664532,-149.4922422,gree,glow
1962,quie,n45,,188,2015-11-14 09:40:58.623599+00,United States,AK,0101000020E61000003F1FBFD0DDC362C0B1BDC184B9274F40,t,,2015-11-14 09:00:00+00,2015-11-14 09:45:00+00,f,,,,,,n,62.31034908,-150.1208271,gree,"glow, arcs"
1966,acti,n,,2964,2015-11-15 04:11:48.338453+00,Iceland,West,0101000020E6100000B321E33B1C4437C0CE338371363A5040,t,,2015-11-15 03:45:00+00,2015-11-15 04:00:00+00,t,,,,,,n,64.90957296,-23.26605582,gree,"glow, patc"
1967,,,clea,,2015-11-15 10:11:29.725239+00,Canada,AB,0101000020E6100000034FEF600FB45DC0CA7972FF6F954B40,f,,2015-11-15 10:00:00+00,2015-11-15 10:15:00+00,f,,,,,,n,55.1674804,-118.8134386,,
1970,,,clea,3185,2015-11-15 23:05:16.798145+00,Canada,ON,0101000020E6100000291B6BFB33F153C078C0809668AD4540,f,,2015-11-15 22:45:00+00,2015-11-15 23:00:00+00,f,,,,,,n,43.35475427,-79.76879774,,
1972,quie,n45,,2023,2015-11-16 15:37:46.802324+00,Norway,Nordland,0101000020E61000004F629DF1AB143040F9DCD1AE02535140,t,,2015-11-16 15:30:00+00,2015-11-16 15:45:00+00,t,,,,,,n,69.29703875,16.08074865,gree,arcs
1974,quie,over,,,2015-11-16 18:37:01.163884+00,United States,AK,0101000020E6100000D9B31A5A437C62C0FFF00DBDE3365040,t,,2015-11-16 16:00:00+00,2015-11-16 16:30:00+00,f,,,,,Pulsating,n,64.85765005,-147.8832217,whit,glow
1978,,,clea,2952,2015-11-16 21:58:46.463166+00,United Kingdom,,0101000020E610000028B1D87B661711C0B9A118C511EE4B40,f,,2015-11-16 20:00:00+00,2015-11-16 20:15:00+00,f,,,,,,n,55.85991729,-4.272851882,,
1973,acti,n45,,,2015-11-16 16:14:56.987927+00,Norway,Nordland,0101000020E610000077A73DBF561D30408EDF69FAD5535140,t,,2015-11-16 21:30:00+00,2015-11-16 22:15:00+00,t,,,,,,y,69.30993519,16.1146049,"red, gree",arcs
1977,,whol,,,2015-11-16 21:26:40.948635+00,Norway,Nordland,0101000020E61000004AE3427CE2003040EBD3DE3E9E525140,t,,2015-11-17 02:30:00+00,2015-11-17 03:15:00+00,t,,,,,,y,69.29090854,16.00345589,"red, gree","glow, arcs"
1981,quie,n,,3193,2015-11-18 02:26:16.940752+00,Iceland,Southern Peninsula,0101000020E6100000E633E2038F6336C0AF8DA3F312F34F40,t,,2015-11-18 00:15:00+00,2015-11-18 00:45:00+00,t,,,,,"Diffuse, faint, fading away",n,63.89901586,-22.38890099,gree,glow
1982,quie,n45,,188,2015-11-18 11:45:55.659395+00,United States,AK,0101000020E6100000E5022BC9F8C362C046FE29A79D274F40,t,,2015-11-18 10:30:00+00,2015-11-18 11:30:00+00,f,Mostly north east,Some curtains ,,,,y,62.30949869,-150.1241194,"red, gree, pink","glow, arcs, patc"
1983,acti,n45,,,2015-11-18 22:30:48.187428+00,Finland,,0101000020E6100000D99EFBCCAB7C3B405100EE8E51295140,t,,2015-11-18 19:00:00+00,2015-11-18 20:00:00+00,f,,,,,,n,68.64560292,27.48699647,gree,patc
1986,quie,n45,,,2015-11-18 23:11:00.910715+00,United Kingdom,,0101000020E61000001D897626FE4002C0B9D01AF4F16A4C40,t,,2015-11-18 22:30:00+00,2015-11-18 22:45:00+00,t,,,,,,n,56.83550884,-2.281734753,gree,glow
1985,very,whol,,731,2015-11-18 23:01:08.07521+00,Iceland,Capital Region,0101000020E6100000D9E604DAA2D335C0BC9A0866A9075040,t,,2015-11-18 22:45:00+00,2015-11-18 23:00:00+00,t,,,Blue ,,,n,64.11971427,-21.82670367,gree,"arcs, patc"
1987,acti,n,,3005,2015-11-18 23:59:44.760001+00,United Kingdom,,0101000020E6100000592C2800A2F20BC031F58F554E404D40,t,,2015-11-18 23:00:00+00,2015-11-19 00:00:00+00,t,,,,,,n,58.50239057,-3.493473054,gree,"glow, patc"
1990,,,clea,,2015-11-19 03:09:45.634108+00,Canada,QC,0101000020E6100000CB7D3AB27FD051C0C672AEB22B664740,f,,2015-11-19 03:00:00+00,2015-11-19 03:15:00+00,f,,,,,,n,46.79820856,-71.25779396,,
1991,quie,n,,2784,2015-11-22 00:10:22.611337+00,Iceland,South,0101000020E610000047AF7C63ED5F33C0DAB7CF02DAC24F40,t,,2015-11-21 23:30:00+00,2015-11-21 23:45:00+00,f,,,,,,n,63.52227817,-19.37471601,gree,glow
1993,acti,s45,,,2015-11-27 01:26:28.549482+00,Island,,0101000020E6100000990342E68B3E30C01BD44E6ABA045040,t,,2015-11-27 21:30:00+00,2015-11-27 23:45:00+00,f,,,,,,y,64.07387788,-16.2443222,gree,arcs
1995,,,clea,2952,2015-11-28 01:53:24.274007+00,United Kingdom,,0101000020E61000005C176F20181C11C000AFA793D5ED4B40,f,,2015-11-28 01:30:00+00,2015-11-28 01:45:00+00,f,,,,,,n,55.85808035,-4.277435786,,
1996,,,clea,2952,2015-11-28 01:58:21.969854+00,United Kingdom,,0101000020E6100000DFED1F20F10F11C07EDEE4C9AEEC4B40,f,,2015-11-28 01:45:00+00,2015-11-28 02:00:00+00,f,,,,,,n,55.84908413,-4.265568258,,
1997,acti,n45,,,2015-11-28 09:44:39.280829+00,Canada,NT,0101000020E61000006133CC66079B5CC0233F999F15394F40,t,,2015-11-28 06:45:00+00,2015-11-28 07:30:00+00,f,,,,,,n,62.44597239,-114.4223268,gree,"glow, arcs"
1998,acti,n,,731,2015-11-28 21:25:55.072408+00,Iceland,Capital Region,0101000020E6100000E9DFAD8564D335C027909B0E10085040,t,,2015-11-28 21:15:00+00,2015-11-28 21:30:00+00,t,,,,,,n,64.12598005,-21.8257526,gree,arcs
1999,quie,n,,,2015-11-28 22:04:17.009264+00,Sweden,Stockholms l_®n,0101000020E6100000F81A0F132BEB3140B509A87B17B84D40,t,,2015-11-28 22:00:00+00,2015-11-28 22:15:00+00,t,,,,,,n,59.43821665,17.91862601,gree,glow
2000,,,,,2015-11-28 23:21:50.704114+00,Wielka Brytania,,0101000020E61000002864DE3F377C0BC0928FC22FA87D4C40,f,,2015-11-28 23:15:00+00,2015-11-28 23:30:00+00,f,,,,,,n,56.98169515,-3.435652255,,
2001,,,,,2015-11-29 11:20:05.609756+00,Canada,NT,0101000020E610000080832772899A5CC012D1CE2EC6394F40,f,,2015-11-29 11:15:00+00,2015-11-29 11:30:00+00,f,,,,,,n,62.45136056,-114.414639,,
2003,acti,n,,1581,2015-11-29 22:57:27.733348+00,Norge,Akershus,0101000020E6100000AD8C5F106966264056DE61D8421F4E40,t,,2015-11-29 22:30:00+00,2015-11-29 23:00:00+00,f,,,,,,y,60.24422745,11.20002032,gree,glow
2004,quie,n45,,,2015-11-30 01:37:36.454533+00,Canada,AB,0101000020E6100000EA6D2F9786BA5BC001B5EA4D04F14A40,t,,2015-11-30 01:30:00+00,2015-11-30 01:45:00+00,t,,,,,,y,53.88294386,-110.9144648,red,arcs
2005,quie,n,,2680,2015-11-30 07:49:17.90477+00,Canada,AB,0101000020E6100000F691A430967D5DC089AD1A42BE6E4A40,t,,2015-11-30 05:00:00+00,2015-11-30 06:15:00+00,f,,,,,,n,52.86518122,-117.9622919,gree,glow
2007,quie,n,,2680,2015-11-30 15:07:02.602183+00,Canada,AB,0101000020E61000002AD77C3FDD7E5DC076DF268A2F6E4A40,t,,2015-11-30 11:30:00+00,2015-11-30 12:30:00+00,f,,,,,,y,52.8608258,-117.9822539,gree,"glow, patc"
2008,quie,n,,731,2015-11-30 21:48:01.809172+00,Iceland,West,0101000020E610000057A12E652BC035C01CDE661ED1155040,t,,2015-11-30 21:45:00+00,2015-11-30 22:00:00+00,t,,,,,,n,64.3408886,-21.75066216,gree,glow
2010,acti,over,,,2015-12-01 07:54:26.905232+00,Canada,NT,0101000020E6100000352A4011AAF95BC0EEC7DACFCEFD4D40,t,,2015-12-01 07:15:00+00,2015-12-01 08:00:00+00,f,,,,,,n,59.9828739,-111.9010051,"gree, pink","arcs, patc"
2011,quie,n,,,2015-12-01 17:55:43.766995+00,Sweden,Stockholms l_®n,0101000020E6100000EEB83954380A3240651638C90AAA4D40,t,,2015-12-01 17:45:00+00,2015-12-01 18:00:00+00,f,,,,,marginal photographic detection following an alert from @aurorawatchuk,n,59.32845416,18.03992201,whit,glow
2012,quie,n,,595,2015-12-01 18:02:12.625111+00,Schweden,V_®sterbottens l_®n,0101000020E61000005E9D6D5753BA324030E5C238FA4A5040,t,,2015-12-01 17:45:00+00,2015-12-01 18:00:00+00,t,,,,,,n,65.17152232,18.72783419,gree,arcs
2015,,,clea,,2015-12-03 15:49:50.989189+00,_____ù_®_,SK,0101000020E6100000BFFF4715C7275AC0A4D8312AF9384940,f,,2015-12-03 15:45:00+00,2015-12-03 16:00:00+00,f,,,,,,n,50.44510391,-104.6215261,,
2017,quie,n,,3225,2015-12-03 23:21:22.896876+00,Finland,,0101000020E6100000BBC3D564A7DC3A400D39F0783CC75040,t,,2015-12-03 22:15:00+00,2015-12-03 23:30:00+00,t,,,,,,n,67.11306594,26.86192923,gree,glow
2018,,,clea,,2015-12-04 16:45:44.513774+00,United Kingdom,,0101000020E6100000EE1BE772C6BE04C092657D450DBA4940,f,,2015-12-04 16:30:00+00,2015-12-04 16:45:00+00,f,,,,,,n,51.45353001,-2.593151949,,
2019,,,clea,,2015-12-04 16:46:06.342779+00,United Kingdom,,0101000020E6100000A2172A46868006C05B6045B56BAD4940,f,,2015-12-04 16:30:00+00,2015-12-04 16:45:00+00,f,,,,,,n,51.35484949,-2.812756107,,
2020,,,,,2015-12-04 19:12:25.319039+00,Ä_Ä___Ä___Ä∂Ä_,ÄÇ___Å__ÄΩ Ä_Ä___Ä§,0101000020E61000006382FC7858893E406E6A02C22E344940,f,,2015-12-04 19:00:00+00,2015-12-04 19:15:00+00,f,,,,,,n,50.40767694,30.53650623,,
