id,activities_id,height_id,sky_id,observer_id,timestamp,address_country,address_state,location,see_aurora,sky_other,time_start,time_end,on_going,height_other,activities_other,colors_other,types_other,comment,image,st_y,st_x,colors,types
3470,acti,n45,,4315,2016-06-24 04:22:25.420002+00,Canada,QC,0101000020E6100000E8A13F92C1CD51C0789331C591664740,t,,2016-06-24 03:15:00+00,2016-06-24 04:00:00+00,t,,,Purple,,,y,46.80132356,-71.21493965,"red, gree, pink",glow
3471,very,n45,,269,2016-06-24 04:42:12.419905+00,Canada,ON,0101000020E6100000DC9A38C4B5F353C082D13AAE27884740,t,,2016-06-24 04:30:00+00,2016-06-24 04:45:00+00,t,,,,,,n,47.06371096,-79.80796915,whit,glow
3472,quie,n,,,2016-06-24 05:41:33.286743+00,United States,MT,0101000020E61000003C02E583F33B5AC06CF0070CF9124840,t,,2016-06-24 05:15:00+00,2016-06-24 05:45:00+00,t,,,,"Pillars, band",,n,48.14822531,-104.936738,"gree, pink",
3473,acti,n45,,4228,2016-06-24 06:09:22.279254+00,Canada,SK,0101000020E6100000C27D609C081E5AC0373D99634F474940,t,,2016-06-24 06:00:00+00,2016-06-24 06:15:00+00,t,,,purple,,Intervals of veru active aurora!,n,50.55711026,-104.4692756,gree,arcs
3474,quie,n,,3168,2016-06-24 06:41:02.446381+00,Canada,AB,0101000020E6100000BB70DA7226865CC02ADED6DF53844940,t,,2016-06-24 06:30:00+00,2016-06-24 06:45:00+00,t,,,,,I'm viewing from the south end of Calgary. So there's a lot of light pollution in the way.,n,51.03380964,-114.0960967,gree,glow
3475,,,clea,4123,2016-06-24 07:19:49.231681+00,Canada,AB,0101000020E610000035D42654E8835CC0B0674E76417C4940,f,,2016-06-24 06:45:00+00,2016-06-24 07:00:00+00,f,,,,,"Slight light on low horizon, but no sign of aurora.",n,50.97074775,-114.0610552,,
3476,acti,n45,,269,2016-06-27 04:39:02.879067+00,Canada,ON,0101000020E6100000B228835D620354C02B2B64173C794740,t,,2016-06-27 04:00:00+00,2016-06-27 04:45:00+00,t,,,,,,n,46.94714634,-80.05287874,whit,glow
3477,quie,n,,4697,2016-06-28 05:20:14.608141+00,Antarctica,,0101000020E6100000DC81510796D664407C5839A8C67653C0,t,,2016-06-28 05:00:00+00,2016-06-28 05:15:00+00,f,,,,,,n,-77.85587507,166.705814,gree,glow
3478,,,clea,,2016-06-28 07:44:12.435746+00,Nederland,GE,0101000020E6100000926029847A7A164050251DB1DC024A40,f,,2016-06-28 07:30:00+00,2016-06-28 07:45:00+00,f,,,,,,n,52.02235998,5.619607987,,
3481,quie,n,,1429,2016-07-01 14:55:31.140515+00,Canada,AB,0101000020E61000002DBC6FC34A895CC02853B34563534A40,t,,2016-07-01 08:00:00+00,2016-07-01 08:15:00+00,f,,,,,,n,52.65146705,-114.1451882,gree,glow
3482,quie,n,,1429,2016-07-01 14:57:18.609705+00,Canada,AB,0101000020E6100000C3739C5FBB625CC0FF926C49373A4A40,t,,2016-07-01 08:15:00+00,2016-07-01 08:30:00+00,f,,,,,,n,52.45481222,-113.5426864,gree,glow
3483,quie,n45,,269,2016-07-03 05:53:53.091789+00,Canada,ON,0101000020E6100000C0056567D80254C0FDA254B472794740,t,,2016-07-03 05:00:00+00,2016-07-03 06:00:00+00,f,,,,,,n,46.948813,-80.04445824,"red, gree",glow
3484,quie,n,,,2016-07-03 07:14:16.335745+00,Canada,SK,0101000020E6100000475E8DCB15505AC0209E6AADB3DE4A40,t,,2016-07-03 07:00:00+00,2016-07-03 07:15:00+00,t,,,,,,n,53.73985832,-105.2513303,"gree, pink",arcs
3486,acti,,,4228,2016-07-07 06:01:51.39041+00,Canada,SK,0101000020E6100000AC6E32F7FC285AC031833E0FCA364940,t,,2016-07-07 06:00:00+00,2016-07-07 06:15:00+00,t,,,purple,,,y,50.42804137,-104.6404398,gree,arcs
3487,quie,n,,4535,2016-07-07 07:55:38.766056+00,United States,MT,0101000020E610000086941B3E70C35CC044AE694B34704840,t,,2016-07-07 07:45:00+00,2016-07-07 08:00:00+00,t,,,,,,n,48.8765959,-115.0537257,"red, gree",glow
3490,quie,n,,228,2016-07-09 06:56:45.009529+00,Canada,AB,0101000020E6100000F016CC6157875CC0BA53360696E34940,t,,2016-07-09 06:45:00+00,2016-07-09 07:00:00+00,t,,,,Some pillars,,n,51.77801588,-114.1147084,gree,glow
3491,acti,n,,,2016-07-09 07:19:52.462908+00,Canada,AB,0101000020E6100000EEDDF7DFA20D5CC0E562624848E24940,t,,2016-07-09 07:00:00+00,2016-07-09 07:30:00+00,t,,,Purple,,,n,51.76783089,-112.2130661,"gree, pink","arcs, glow, patc"
3492,acti,n,,4535,2016-07-09 08:35:30.52075+00,United States,MT,0101000020E6100000617B78950EC55CC0CECF6F10296F4840,t,,2016-07-09 08:30:00+00,2016-07-09 08:45:00+00,t,,,,,,n,48.86844068,-115.0790151,"red, gree, pink",arcs
3494,quie,n,,228,2016-07-12 07:19:34.358717+00,Canada,AB,0101000020E61000002F72C5270A885CC07F6F1C7609E44940,t,,2016-07-12 07:15:00+00,2016-07-12 07:30:00+00,f,,,,,,n,51.78153874,-114.1256198,gree,glow
3496,quie,n45,,2680,2016-07-12 14:24:31.392351+00,Canada,AB,0101000020E6100000D18CD7810C4B5CC0BFE5C1E173C14A40,t,,2016-07-12 06:45:00+00,2016-07-12 09:15:00+00,f,,,Purple,,,y,53.51134893,-113.1726384,gree,"glow, arcs, patc"
3497,,,clea,,2016-07-12 17:16:52.691912+00,United States,AK,0101000020E61000008CF88498A4BC62C0A923AD5873984E40,f,,2016-07-12 17:15:00+00,2016-07-12 17:30:00+00,f,,,,,,n,61.19102009,-149.8950923,,
3500,quie,n,,2680,2016-07-14 12:20:56.302863+00,Canada,AB,0101000020E61000004D80E2ECA94B5CC0646EAE52E4C04A40,t,,2016-07-14 08:30:00+00,2016-07-14 09:30:00+00,f,,,Purple / blue,,Pre-dawn light diffused the colours,y,53.50696786,-113.1822464,gree,patc
3503,,,,4740,2016-07-15 13:20:48.541918+00,Canada,AB,0101000020E6100000BB135B989F615CC0AECC561DA7C34A40,f,,2016-07-15 13:15:00+00,2016-07-15 13:30:00+00,f,,,,,,n,53.52853743,-113.5253659,,
3504,,,,4740,2016-07-16 10:40:55.862036+00,Canada,AB,0101000020E6100000D0D23BBDE3605CC050779A4DD2C34A40,f,,2016-07-16 10:30:00+00,2016-07-16 10:45:00+00,f,,,,,,n,53.52985544,-113.5139001,,
3505,,,,,2016-07-18 14:46:44.214754+00,Canada,AB,0101000020E6100000ABC29F17D55F5CC0EA7E47A1EAC24A40,f,,2016-07-18 13:00:00+00,2016-07-18 14:45:00+00,f,,,,,,n,53.52278534,-113.4973811,,
3506,,,,4740,2016-07-18 14:47:51.299531+00,Canada,AB,0101000020E610000072BB0EF95D605CC0960699B48CC44A40,f,,2016-07-18 12:45:00+00,2016-07-18 15:00:00+00,f,,,,,,n,53.53554399,-113.5057356,,
3507,,,,,2016-07-19 21:43:46.22497+00,Nederland,GE,0101000020E6100000BAA7EC47C558174088C750A71EEB4940,f,,2016-07-19 21:30:00+00,2016-07-19 21:45:00+00,f,,,,,,n,51.83687297,5.836690067,,
3508,acti,n,,4665,2016-07-20 03:09:32.838038+00,Canada,QC,0101000020E61000008804BB5E21B951C0A6A998EA5E2A4840,t,,2016-07-20 03:00:00+00,2016-07-20 03:15:00+00,f,,,,,,y,48.33102162,-70.89266175,"whit, gree",glow
3509,quie,n45,,269,2016-07-20 04:17:17.067057+00,Canada,ON,0101000020E61000000D50EDA4590454C04C8A627613784740,t,,2016-07-20 04:15:00+00,2016-07-20 04:30:00+00,t,,,,,Very bright moon,n,46.93809395,-80.06797145,"gree, pink",glow
3510,acti,n,,4749,2016-07-20 04:27:34.742841+00,United States,MN,0101000020E6100000B71621B52B0558C02E0FAA83FC584640,t,,2016-07-20 04:15:00+00,2016-07-20 04:30:00+00,t,,,,rayed band,Moonlight is conflicting with view.  Couldn't see Milky Way.  Could see and photograph faint RB.  ,n,44.69520613,-96.0807927,"whit, gree",
3511,acti,n45,,3803,2016-07-20 05:39:25.822293+00,Canada,NB,0101000020E61000001A3393EBBF6150C0F6E1412857824740,t,,2016-07-20 03:00:00+00,2016-07-20 05:45:00+00,t,,,Purple ,,Faint to the naked eye due to ambient moonlight,n,47.01828483,-65.52733888,"red, gree, pink","glow, arcs, patc"
3512,quie,n45,,4708,2016-07-20 06:08:48.294856+00,Canada,AB,0101000020E6100000DAD13A8446885CC0B6D8E7FA2DE44940,t,,2016-07-20 06:00:00+00,2016-07-20 06:15:00+00,t,,,,,,n,51.7826532,-114.129304,whit,"arcs, glow"
3513,quie,n,,,2016-07-20 06:17:04.718325+00,United States,MT,0101000020E61000004FCCD77133C55CC0798C78B6306E4840,t,,2016-07-20 06:15:00+00,2016-07-20 06:30:00+00,t,,,,,,n,48.8608616,-115.0812649,gree,arcs
3515,acti,n,,2390,2016-07-20 08:59:22.998313+00,Canada,AB,0101000020E6100000D6499ACF89475CC09E32352978D94940,t,,2016-07-20 06:00:00+00,2016-07-20 07:45:00+00,f,,,,,,y,51.69897952,-113.1177863,gree,"glow, arcs, patc"
3516,quie,n,,,2016-07-20 09:44:23.70584+00,United States,MT,0101000020E6100000B6555842B7C45CC097FAB0C2546F4840,t,,2016-07-20 09:30:00+00,2016-07-20 09:45:00+00,t,,,,,,n,48.86977419,-115.0736853,gree,
3517,quie,,,1429,2016-07-20 11:57:31.187316+00,Canada,AB,0101000020E610000079AD782C1A715CC0F480A1683C044A40,t,,2016-07-20 07:15:00+00,2016-07-20 07:45:00+00,f,North Eastern Horizon,,,,,n,52.03309353,-113.7672225,gree,glow
3518,,,clea,,2016-07-20 15:05:39.454024+00,United States,NM,0101000020E6100000301F93316E935AC0283F99E0F5EE4140,f,,2016-07-20 15:00:00+00,2016-07-20 15:15:00+00,f,,,,,,n,35.86687858,-106.3036007,,
3519,quie,whol,,2680,2016-07-20 15:40:45.741912+00,Canada,AB,0101000020E61000005B7EA79546365CC0D783F67669C94A40,t,,2016-07-20 06:30:00+00,2016-07-20 07:45:00+00,f,,,,,,y,53.57353103,-112.8480581,"red, gree","glow, arcs, patc"
3520,,,clea,,2016-07-20 15:44:46.207032+00,Nederland,GE,0101000020E6100000F205B856B3991640A98326C133F94940,f,,2016-07-20 15:30:00+00,2016-07-20 15:45:00+00,f,,,,,,n,51.94689192,5.650098186,,
3521,,,clea,4752,2016-07-20 21:14:58.764457+00,Nederland,UT,0101000020E61000007805ACEC4D5E14407503AC479C094A40,f,,2016-07-20 21:00:00+00,2016-07-20 21:15:00+00,f,,,,,,n,52.07508179,5.092094133,,
3523,,,clea,4752,2016-07-21 20:06:11.445106+00,Nederland,UT,0101000020E6100000C9DCB3FE4464144054707547B2094A40,f,,2016-07-21 20:00:00+00,2016-07-21 20:15:00+00,f,,,,,,n,52.07575315,5.097919445,,
3525,,,clea,4087,2016-07-22 20:34:53.860067+00,United Kingdom,Scotland,0101000020E6100000280F1FBC549E06C0FD841FF0412A4C40,f,"Bright, the sun hasn't set",2016-07-22 20:30:00+00,2016-07-22 20:45:00+00,f,,,,,Model doesn't take into account the sun position very well.,n,56.33013727,-2.827310056,,
3529,,,,,2016-07-23 18:36:48.532278+00,Nederland,GE,0101000020E6100000BA86F42577F91640619BA7F854F94940,f,,2016-07-23 18:30:00+00,2016-07-23 18:45:00+00,f,,,,,,n,51.94790562,5.743618577,,
3534,,,clea,4752,2016-07-24 22:37:59.20051+00,Nederland,UT,0101000020E61000001235878F1B661440F50C7A03A8094A40,f,,2016-07-24 22:30:00+00,2016-07-24 22:45:00+00,f,,,,,,n,52.07543987,5.099714511,,
3535,quie,n,,4749,2016-07-25 04:36:48.662537+00,United States,MN,0101000020E6100000AF3BC26F00F057C091DC801696754640,t,,2016-07-25 04:30:00+00,2016-07-25 04:45:00+00,t,,,,,Only about 4.5 magnitude (through slight haze).  Max altitude ca 10 deg.,n,44.91864282,-95.75002665,"whit, gree",arcs
3536,acti,,,,2016-07-25 05:48:27.374356+00,United States,MN,0101000020E6100000E90CEC1058EE57C0714AE5E615774640,t,,2016-07-25 05:00:00+00,2016-07-25 05:15:00+00,t,,,,,"About 0530 UT, rayed band appeared, active for about 20 minutes; quieter now, and fainter in moonlight.",n,44.93035589,-95.72412513,"whit, gree",arcs
3537,quie,n,,4708,2016-07-25 05:54:50.998983+00,Canada,AB,0101000020E61000002086F89F04875CC0F2FECD7A14E44940,t,,2016-07-25 05:15:00+00,2016-07-26 05:45:00+00,t,,,,,"Few minutes of active pulsing, trending quieter last half hour.",n,51.78187499,-114.1096573,"whit, gree",patc
3538,acti,n,,4535,2016-07-25 06:53:23.637344+00,United States,MT,0101000020E6100000B1AB8F6BBBC55CC05335BCC1786D4840,t,,2016-07-25 06:45:00+00,2016-07-25 07:00:00+00,f,,,,,,n,48.8552477,-115.0895642,"red, gree, pink",patc
3539,quie,n,,4708,2016-07-25 07:03:11.819006+00,Canada,AB,0101000020E6100000B4DD84B712875CC0E5DD8F9583E44940,t,,2016-07-24 06:45:00+00,2016-07-25 07:00:00+00,t,,,,,,n,51.78526563,-114.1105174,"whit, gree",glow
3540,very,n45,,4708,2016-07-25 09:01:10.09359+00,Canada,AB,0101000020E61000007808B43EA6875CC04811B2CBC4E44940,t,,2016-07-25 08:45:00+00,2016-07-25 09:00:00+00,t,,,,,,n,51.78725573,-114.1195218,"whit, gree","arcs, glow, patc"
3541,acti,n,,,2016-07-25 09:51:17.679448+00,Canada,AB,0101000020E61000009A518D83B9845CC0ED55A45913864940,t,,2016-07-25 09:45:00+00,2016-07-25 10:00:00+00,t,,,,,,n,51.04746552,-114.0738229,gree,patc
3542,quie,n,,4123,2016-07-25 10:13:57.295914+00,Canada,AB,0101000020E6100000F8652A5DA6815CC01CCF35010E764940,t,,2016-07-25 09:45:00+00,2016-07-25 10:00:00+00,t,,,,,Visible as reflected light within and through the clouds; diffuse green background low to horizon,y,50.92230239,-114.025779,gree,glow
3544,acti,whol,,2680,2016-07-25 13:22:53.510986+00,Canada,AB,0101000020E61000000A106E56764A5CC01B05202D69C24A40,t,,2016-07-25 07:00:00+00,2016-07-25 09:30:00+00,f,,,Purple,,"There was cloud, bright moonlight and some fog",y,53.51883473,-113.1634728,"whit, gree","glow, arcs, patc"
3545,acti,n,,228,2016-07-25 17:15:37.2779+00,Canada,AB,0101000020E6100000A331652E49CC5CC09E0323B2DA844940,t,,2016-07-25 08:00:00+00,2016-07-25 09:00:00+00,f,,,,,,y,51.03792407,-115.1919666,gree,arcs
3548,,,clea,4752,2016-07-26 13:18:00.193348+00,Nederland,ZH,0101000020E610000006F96AF93E1311400FDE8C9E84074A40,f,,2016-07-26 05:45:00+00,2016-07-26 06:00:00+00,f,,,,,,n,52.05873472,4.268794915,,
3556,quie,n,,269,2016-07-28 04:58:54.722332+00,Canada,ON,0101000020E610000089E571CAFC0254C062620B20E7784740,t,,2016-07-28 04:30:00+00,2016-07-28 05:00:00+00,t,,,,,,n,46.94455338,-80.04667913,"gree, pink",arcs
3557,quie,n,,,2016-07-28 06:57:03.465697+00,Canada,MB,0101000020E6100000CA1608B4E34A58C073CBF1F0D3EF4840,t,,2016-07-28 06:30:00+00,2016-07-28 07:00:00+00,t,,,,,,n,49.87365543,-97.1701479,gree,glow
3564,quie,n45,,269,2016-07-29 04:38:56.577172+00,Canada,ON,0101000020E6100000ECE9B93C250354C0A4731DD8147A4740,t,,2016-07-29 04:00:00+00,2016-07-29 04:45:00+00,f,,,,,,n,46.95376111,-80.04914778,"red, whit, gree, pink",arcs
3566,quie,n,,4749,2016-07-29 06:21:49.031456+00,United States,MN,0101000020E61000009016C5B107E357C057562A26EE654640,t,,2016-07-29 05:30:00+00,2016-07-29 06:00:00+00,f,,,,,Also saw a few rays come and go.  Some broken clouds may have obscured any arc.,n,44.79633023,-95.54734463,whit,patc
3567,very,n45,,4708,2016-07-29 06:33:36.257089+00,Canada,AB,0101000020E6100000E4F0A91DC5875CC042F408E279E34940,t,,2016-07-29 05:45:00+00,2016-07-29 06:00:00+00,t,,"White high plumes racing east in a line, broad glow lower across northern sky",,,,n,51.77715707,-114.121406,whit,"glow, arcs"
3568,acti,n,,,2016-07-29 07:10:25.609863+00,United States,MT,0101000020E6100000D89CF8323AC45CC028EB1C6120704840,t,,2016-07-29 07:00:00+00,2016-07-29 07:15:00+00,t,,,,,,n,48.87598814,-115.0660522,"red, gree",glow
3569,quie,n,,4708,2016-07-29 07:19:57.992632+00,Canada,AB,0101000020E610000058F7305EA1875CC07A3D05546BE34940,t,,2016-07-29 07:15:00+00,2016-07-29 07:15:00+00,t,,,,,,n,51.7767129,-114.1192241,whit,glow
3570,quie,n,,4095,2016-07-29 07:35:17.646157+00,Norway,__stfold,0101000020E61000002EEAF9039E422540991C7268C2B64D40,t,,2016-07-28 23:00:00+00,2016-07-29 00:00:00+00,f,,,,,This pic is from the darkest period of the night. ,y,59.42780786,10.63011181,gree,"glow, patc"
3571,quie,n45,,2680,2016-07-29 09:09:56.677511+00,Canada,AB,0101000020E610000006CF9D680B385CC01973BB03FACD4A40,t,,2016-07-29 06:00:00+00,2016-07-29 07:00:00+00,f,,,,Single pillar very briefly,Thunderstorm moved in,y,53.60919234,-112.8756963,gree,glow
3573,,,clea,3897,2016-07-29 12:43:34.818893+00,Canada,AB,0101000020E61000005684862603825CC08C58E153D4A24940,f,,2016-07-29 12:30:00+00,2016-07-29 12:45:00+00,f,,,,,,n,51.27210473,-114.0314423,,
3574,,,,,2016-07-29 18:30:40.576835+00,Deutschland,NRW,0101000020E6100000B7EA289041332040158D7E1A8EB14940,t,,2016-07-29 18:15:00+00,2016-07-29 18:30:00+00,t,,,,,,y,51.38714915,8.100109582,"red, whit, gree, pink","glow, patc"
3576,acti,n45,,,2016-07-30 02:25:32.259624+00,Kanada,AB,0101000020E61000008AA28BDEDB545CC023C8CB74D6E74A40,t,,2016-07-29 08:00:00+00,2016-07-29 09:15:00+00,t,,,,,"Fainted in the end, still visible as white blur. Blues on camera.",y,53.81123218,-113.3259198,"whit, gree",arcs
3580,,,clea,,2016-07-31 16:25:38.193477+00,Nederland,GE,0101000020E6100000FB2C0984BCBB164093E3BFC44AFA4940,f,,2016-07-31 16:15:00+00,2016-07-31 16:30:00+00,f,,,,,,n,51.95540676,5.683336318,,
3581,,,clea,4752,2016-07-31 21:28:15.979506+00,Nederland,NH,0101000020E61000004B9BCB8A86081540AC8EC9243A5B4A40,f,,2016-07-31 21:15:00+00,2016-07-31 21:30:00+00,f,,,,,,n,52.7127119,5.258325738,,
3582,,,clea,4752,2016-08-01 18:34:00.18535+00,Nederland,UT,0101000020E6100000F6530026186E1440D753DD4C810A4A40,f,,2016-08-01 18:30:00+00,2016-08-01 18:45:00+00,f,,,,,,n,52.08207093,5.107513994,,
3583,,,clea,4752,2016-08-01 21:31:29.784643+00,Nederland,UT,0101000020E6100000DAE2D385B66C14401C9F2E9ABA0A4A40,f,,2016-08-01 21:30:00+00,2016-08-01 21:45:00+00,f,,,,,,n,52.08381965,5.106165019,,
3584,,,clea,4764,2016-08-02 05:16:35.889111+00,Canada,SK,0101000020E6100000F0932F6B22635AC05129F0C0AE2F4940,f,,2016-08-02 05:15:00+00,2016-08-02 05:30:00+00,f,,,,,,n,50.37252056,-105.5489758,,
3586,,,clea,4749,2016-08-02 07:09:23.545452+00,United States,MN,0101000020E610000053F9FD834E0558C0EBDC3AB2B55A4640,f,,2016-08-02 05:15:00+00,2016-08-02 07:15:00+00,f,,,,,,n,44.70866993,-96.08291721,,
3589,quie,n,,4676,2016-08-03 00:23:10.468674+00,Denmark,,0101000020E61000006FE025C651DA21402315864B59424C40,t,,2016-08-02 22:30:00+00,2016-08-03 00:00:00+00,f,,,,,,n,56.51835007,8.926405136,"gree, pink",arcs
3590,,,clea,,2016-08-03 04:00:41.636637+00,United States,MN,0101000020E610000009D82991E50458C01D55E4BC245B4640,f,Somewhat hazy due to high humidity.,2016-08-03 03:15:00+00,2016-08-03 03:45:00+00,f,,,,,Will observe again later.,n,44.71205865,-96.07651166,,
3591,quie,n,,4095,2016-08-03 04:03:56.135566+00,Norway,__stfold,0101000020E61000001F76073E3F3F254038BEDA84E0B64D40,t,,2016-08-02 22:30:00+00,2016-08-03 01:00:00+00,f,,,,,Scandinavian sky is still bright in the middle of the night :),y,59.42872677,10.62352938,gree,arcs
3592,quie,n45,,,2016-08-03 05:17:08.060422+00,United States,MT,0101000020E6100000E1D159D5A33C5AC0E8F989013C114840,t,,2016-08-03 05:15:00+00,2016-08-03 05:30:00+00,t,,,,Band,,n,48.13464374,-104.9474996,gree,
3593,,,,1768,2016-08-03 05:29:32.921803+00,Canada,ON,0101000020E6100000474678A0DCD653C0AD57941F3B594640,t,,2016-08-03 05:15:00+00,2016-08-03 05:30:00+00,f,,,,,,y,44.6971168,-79.35721599,,
3594,quie,n,,4518,2016-08-03 05:54:43.538567+00,Canada,AB,0101000020E6100000D6845A27717B5CC083EA2891EEC44A40,t,,2016-08-03 05:45:00+00,2016-08-03 05:45:00+00,t,,,,,,n,53.53853049,-113.9287814,gree,glow
3596,quie,n,,4171,2016-08-03 06:08:27.602071+00,United States,WI,0101000020E6100000290715DFB5C756C0CA6D67585C6C4740,t,,2016-08-03 03:00:00+00,2016-08-03 05:15:00+00,f,,,,,,n,46.84656816,-91.12047555,red,"arcs, glow, patc"
3597,,n45,,4764,2016-08-03 06:11:06.464492+00,Canada,SK,0101000020E6100000EF91FF718F625AC0BCF0D76457304940,t,,2016-08-03 05:45:00+00,2016-08-03 06:15:00+00,f,,,,,,n,50.37766705,-105.5400052,gree,arcs
3598,acti,n45,,,2016-08-03 06:14:07.55891+00,Canada,MB,0101000020E61000000DC61BD11E2858C0980665A50BEF4840,t,,2016-08-03 05:00:00+00,2016-08-03 06:15:00+00,t,,,,,,n,49.86754291,-96.62688091,"red, gree, pink","arcs, glow, patc"
3599,acti,n,,4590,2016-08-03 06:14:19.363323+00,United States,MT,0101000020E61000004397D94473175BC07788E6C25BF64640,t,,2016-08-03 05:45:00+00,2016-08-03 06:15:00+00,t,,,Blue,Pillars,,y,45.92467533,-108.3664105,"red, gree, pink","glow, patc"
3600,quie,,,4775,2016-08-03 06:15:58.17767+00,United States,NH,0101000020E6100000E23D884598DE51C06B66A4E887C14540,t,,2016-08-03 06:15:00+00,2016-08-03 06:15:00+00,f,Spikes,,,Spikes,Low on the horizon. Somewhat covered by a blanket of fog from my location.,y,43.51196011,-71.47804392,"red, gree",
3601,very,n45,,,2016-08-03 06:26:32.170252+00,United States,ND,0101000020E61000006167BA1B454258C0ADB7E83639F64740,t,,2016-08-03 06:00:00+00,2016-08-03 06:30:00+00,t,,,,,"Visible to naked eye in town, despite light pollution.  ",y,47.92362105,-97.03546804,gree,"glow, arcs"
3602,acti,n45,,4023,2016-08-03 06:27:40.748147+00,Canada,ON,0101000020E61000001D4E52E3D47754C039A0D57F359A4540,t,,2016-08-03 05:15:00+00,2016-08-03 06:30:00+00,t,,,,Pillars reached Big Dipper,,n,43.20475767,-81.87236865,"red, gree, pink","glow, arcs, patc"
3603,acti,n,,,2016-08-03 06:31:30.537614+00,United States,MN,0101000020E6100000E2270ED2408E57C0E7CA76DCDE7C4740,t,,2016-08-03 06:00:00+00,2016-08-03 06:30:00+00,t,,,,,,n,46.97555118,-94.22270633,gree,arcs
3604,,,,,2016-08-03 06:35:34.497747+00,Canada,QC,0101000020E61000006F627175ED7451C0807B423D7E7C4740,t,,2016-08-03 06:30:00+00,2016-08-03 06:45:00+00,t,,,,,,n,46.97260252,-69.82699333,gree,glow
3605,quie,n,,2028,2016-08-03 06:37:42.575229+00,United States,MI,0101000020E6100000DC0895D4FF8B56C00CEFD7DCD8374740,t,,2016-08-03 06:30:00+00,2016-08-03 06:45:00+00,t,,,,,,n,46.43630562,-90.18748965,gree,glow
3606,very,n45,,269,2016-08-03 06:54:00.237011+00,Canada,ON,0101000020E6100000242800940A0454C0AEF3A24480774740,t,,2016-08-03 06:45:00+00,2016-08-03 07:00:00+00,f,,,,,,n,46.93360193,-80.06314564,"red, whit, gree, pink","glow, arcs, patc"
3607,acti,n45,,4154,2016-08-03 06:58:04.006541+00,Canada,SK,0101000020E6100000497FBBE370715AC0FF9F7BA31A994A40,t,,2016-08-03 06:15:00+00,2016-08-03 06:45:00+00,t,,,,,,n,53.19612545,-105.7725152,gree,arcs
3608,quie,n,,1079,2016-08-03 07:01:28.514448+00,United States,MT,0101000020E61000004C2E954537C35BC05B1B8317C6D54640,t,,2016-08-03 07:00:00+00,2016-08-03 07:15:00+00,f,,,,Very faint due to smoke in the air,,n,45.67010778,-111.0502485,gree,glow
3609,quie,n,,4749,2016-08-03 07:07:10.767363+00,United States,MN,0101000020E6100000658CD64870E357C0DB0334A2E7654640,t,,2016-08-03 05:30:00+00,2016-08-03 06:30:00+00,f,,,,"Horizon obscured by haze and cloud, but above horizon I could see the faint rayed fringe of a rayed band.",,n,44.7961314,-95.5537283,"red, gree",glow
3611,quie,n,,4749,2016-08-03 10:25:17.383282+00,United States,MN,0101000020E61000003CD30A78CBE357C0CE76446852674640,t,,2016-08-03 09:00:00+00,2016-08-03 10:00:00+00,f,,,,,"Clouds to about 4 degrees along horizon; still hazy.  Neverthess, nice rayed band to height of about 35 degrees.  Persisted into dawn. ",n,44.80720237,-95.55929376,"whit, gree",arcs
3612,acti,n45,,2680,2016-08-03 12:27:08.542692+00,Canada,AB,0101000020E6100000B89F407380375CC00F8F625D20CE4A40,t,,2016-08-03 05:30:00+00,2016-08-03 07:00:00+00,f,Primarily north but occasionally extended to overhead,,Purple,,,y,53.61036269,-112.867215,"whit, gree","glow, patc"
3615,,,clea,4128,2016-08-04 05:37:42.272921+00,Canada,BC,0101000020E6100000CABD678F4C8A5EC060F28ABF23FA4940,f,,2016-08-04 05:30:00+00,2016-08-04 05:45:00+00,f,,,,,,n,51.95421595,-122.1609229,,
3616,,n,,228,2016-08-04 06:00:19.842953+00,Canada,AB,0101000020E61000003D2B1035E2865CC00DC15E9B7AE34940,t,,2016-08-04 05:45:00+00,2016-08-04 06:00:00+00,t,,,,,,n,51.77717917,-114.1075566,gree,glow
3617,quie,n,,,2016-08-04 08:37:59.948199+00,United States,MT,0101000020E61000007DF7FC4BB0C45CC02E6F765EFB6E4840,t,,2016-08-04 08:30:00+00,2016-08-04 08:45:00+00,f,,,,,,y,48.86704617,-115.0732603,"red, gree",glow
3619,,,,4752,2016-08-04 21:01:34.21315+00,Nederland,UT,0101000020E610000000023A808774144025AE835D820A4A40,f,,2016-08-04 21:00:00+00,2016-08-04 21:15:00+00,f,,,,,,n,52.08210343,5.113798145,,
3620,,,clea,4752,2016-08-04 22:22:44.960272+00,Nederland,UT,0101000020E6100000ECD309FAD8691440F0A10D91AE0A4A40,f,,2016-08-04 22:15:00+00,2016-08-04 22:30:00+00,f,,,,,,n,52.08345235,5.103366763,,
3621,quie,n45,,3648,2016-08-05 05:42:47.379291+00,Canada,AB,0101000020E6100000C4D25496BC685CC043FBBFF6A2CE4A40,t,,2016-08-05 05:15:00+00,2016-08-05 05:30:00+00,t,,,,,,n,53.61434826,-113.6365105,,"glow, patc"
3622,quie,n,,4708,2016-08-05 06:10:39.971654+00,Canada,AB,0101000020E61000009BC56930A0885CC0476BCE6A16E34940,t,,2016-08-05 05:30:00+00,2016-08-05 05:45:00+00,t,,"Brief periods of activity, particularly early",,,,n,51.77412162,-114.1347772,"whit, gree",glow
3623,quie,n45,,,2016-08-05 07:22:26.01914+00,Canada,SK,0101000020E610000070C932439AAC5AC086385A86400E4A40,t,,2016-08-05 05:45:00+00,2016-08-05 07:30:00+00,t,,,Yellow ,,,y,52.11134414,-106.6969154,gree,"glow, arcs"
