st_y,st_x,country,time,see_aurora,isd_usaf,isd_wban,isd_ctry,isd_lat,isd_lon,isd_elev,isd_begin,isd_end
51.28482745,-114.0424034,Canada,2016-05-02T04:30:00Z,1,714950,99999,CA,51.367,-114.083,1145.0,20040921,20240412
50.03820314,-105.2557503,Canada,2016-05-02T04:00:00Z,1,715390,99999,CA,50.317,-105.55,577.0,20010916,20250606
46.5347099,-87.41073201,United States,2016-05-02T05:00:00Z,1,726284,94836,US,46.35,-87.4,372.2,20060101,20250607
51.20285019,-114.0136608,Canada,2016-05-02T04:45:00Z,1,718770,99999,CA,51.114,-114.02,1084.2,19550702,20250606
53.9478466,-113.1397968,Canada,2016-05-02T05:30:00Z,1,715450,99999,CA,53.983,-112.867,625.0,20080721,20241211
44.0145068,-91.1093113,United States,2016-05-02T03:00:00Z,1,726430,14920,US,43.879,-91.253,198.2,19480101,20250607
49.86552017,-111.3820275,Canada,2016-05-02T05:30:00Z,1,715190,99999,CA,49.867,-111.383,799.0,20040921,20220818
43.46393189,-80.54271848,Canada,2016-05-02T05:15:00Z,1,713680,99999,CA,43.461,-80.379,321.3,19930520,20250606
50.26941023,-107.8243314,Canada,2016-05-02T06:15:00Z,1,714460,99999,CA,50.267,-107.733,825.0,19910108,20250606
51.44181091,-112.723799,Canada,2016-05-02T06:00:00Z,1,712370,99999,CA,51.433,-112.667,678.0,20010916,20250606
50.97121085,-114.0254472,Canada,2016-05-02T07:30:00Z,0,713930,99999,CA,51.1,-114.0,1081.0,20040921,20250606
51.20631417,-113.6770382,Canada,2016-05-02T05:15:00Z,1,713930,99999,CA,51.1,-114.0,1081.0,20040921,20250606
48.89851927,-115.0675047,United States,2016-05-03T07:45:00Z,1,727790,24146,US,48.304,-114.264,903.2,19730101,20250607
50.15354123,-105.2628221,Canada,2016-05-02T08:15:00Z,1,715390,99999,CA,50.317,-105.55,577.0,20010916,20250606
46.53530506,-87.42647894,United States,2016-05-02T08:15:00Z,1,726284,94836,US,46.35,-87.4,372.2,20060101,20250607
51.27652253,-114.0406248,Canada,2016-05-02T08:30:00Z,1,714950,99999,CA,51.367,-114.083,1145.0,20040921,20240412
62.21844661,25.7340497,Finland,2016-05-02T19:00:00Z,0,029350,99999,FI,62.399,25.678,139.9,19170101,20250606
56.33734791,-2.833239794,United Kingdom,2016-05-02T20:00:00Z,0,031710,99999,UK,56.373,-2.868,11.6,19291001,20250606
53.6091263,-112.872601,Canada,2016-05-02T06:30:00Z,1,712380,99999,CA,53.683,-112.867,713.7,19930701,20250606
56.32190962,-2.833931398,United Kingdom,2016-05-02T20:45:00Z,0,031710,99999,UK,56.373,-2.868,11.6,19291001,20250606
62.23478299,25.74559361,Finland,2016-05-02T21:00:00Z,1,029350,99999,FI,62.399,25.678,139.9,19170101,20250606
52.59947486,0.883342989,United Kingdom,2016-05-02T21:45:00Z,1,034820,99999,UK,52.648,0.551,22.9,19490401,20250606
46.80828405,-89.57571386,United States,2016-05-02T03:30:00Z,1,727445,94926,US,46.533,-90.133,374.9,20060101,20250607
62.22863047,25.70241318,Finland,2016-05-02T21:15:00Z,1,029350,99999,FI,62.399,25.678,139.9,19170101,20250606
54.58562063,18.22493204,Polska,2016-05-02T21:45:00Z,1,121420,99999,PL,54.567,18.517,70.0,20020601,20250606
61.7621222,34.27336975,____ÖÖ__Ö,2016-05-02T21:15:00Z,1,228200,99999,RS,61.817,34.267,110.0,19320101,20250606
55.40283291,-1.709102358,United Kingdom,2016-05-02T23:45:00Z,1,032400,99999,UK,55.424,-1.603,21.3,19751001,20250606
43.98376047,-80.59259019,Canada,2016-05-03T02:30:00Z,1,716310,99999,CA,43.983,-80.75,415.0,19620101,20250606
44.50525923,-88.04831235,United States,2016-05-03T02:45:00Z,1,726450,14898,US,44.48,-88.137,208.6,19500101,20250607
50.44020915,-104.6381908,Canada,2016-05-03T04:15:00Z,1,715140,99999,CA,50.433,-104.667,577.0,19960301,20250606
45.40350543,-81.12312667,Canada,2016-05-03T04:15:00Z,1,717670,99999,CA,45.233,-81.633,214.0,20070228,20250606
51.28314289,-114.0446799,Canada,2016-05-03T04:30:00Z,1,714950,99999,CA,51.367,-114.083,1145.0,20040921,20240412
50.38674182,-105.5680286,Canada,2016-05-03T04:45:00Z,1,718640,99999,CA,50.33,-105.559,576.7,19550702,20250606
52.44929506,-113.5540413,Canada,2016-05-03T04:30:00Z,1,713530,99999,CA,52.433,-113.6,965.0,20040608,20240801
52.45791613,-113.7510174,Canada,2016-05-03T04:30:00Z,1,712420,99999,CA,52.45,-113.75,860.0,19930607,20250606
51.77544214,-114.1213724,Canada,2016-05-03T05:30:00Z,1,712580,99999,CA,51.75,-114.067,1046.0,20040824,20240412
51.28107085,-114.0314985,Canada,2016-05-03T06:00:00Z,1,714950,99999,CA,51.367,-114.083,1145.0,20040921,20240412
56.17987083,-117.6273276,Canada,2016-05-03T06:00:00Z,1,710680,99999,CA,56.227,-117.447,570.9,19590109,20250606
50.67445693,-104.5779773,Canada,2016-05-03T06:15:00Z,1,718630,99999,CA,50.433,-104.667,577.3,19550702,20250606
53.62592115,-113.6465939,Canada,2016-05-02T17:30:00Z,1,711570,99999,CA,53.567,-113.517,671.0,20010916,20250606
53.54049428,-113.1478081,Canada,2016-05-03T06:30:00Z,1,713510,99999,CA,53.65,-113.35,665.0,20040510,20241211
51.16052165,-114.0674534,Canada,2016-05-03T05:45:00Z,1,718770,99999,CA,51.114,-114.02,1084.2,19550702,20250606
51.45324803,-112.7332979,Canada,2016-05-02T16:30:00Z,1,712370,99999,CA,51.433,-112.667,678.0,20010916,20250606
53.40748058,-7.955739155,Ireland,2016-05-02T09:30:00Z,1,039710,99999,EI,53.533,-7.367,100.0,19730101,20250606
56.17843103,-117.6199777,Canada,2016-05-03T08:00:00Z,1,710680,99999,CA,56.227,-117.447,570.9,19590109,20250606
53.60525069,-114.0887409,Canada,2016-05-03T08:15:00Z,1,711270,99999,CA,53.55,-114.117,766.0,19770705,20250606
50.953664,-114.0511068,Canada,2016-05-03T08:30:00Z,0,713930,99999,CA,51.1,-114.0,1081.0,20040921,20250606
57.3931439,21.54258389,Latvija,2016-05-02T19:45:00Z,1,264050,99999,LG,57.35,21.533,6.0,20040905,20250606
55.39848629,-1.72987169,United Kingdom,2016-05-03T00:00:00Z,1,032400,99999,UK,55.424,-1.603,21.3,19751001,20250606
53.51331352,-113.1919956,Canada,2016-05-03T06:00:00Z,1,713510,99999,CA,53.65,-113.35,665.0,20040510,20241211
49.86576843,-111.3778704,Canada,2016-05-03T05:00:00Z,1,715190,99999,CA,49.867,-111.383,799.0,20040921,20220818
51.02419234,-114.0944939,Canada,2016-05-02T09:00:00Z,1,712350,99999,CA,51.067,-114.217,1235.0,19930607,20250606
46.55184937,-89.67049677,United States,2016-05-02T03:00:00Z,1,727445,94926,US,46.533,-90.133,374.9,20060101,20250607
46.5522715,-89.66927789,United States,2016-05-03T03:00:00Z,1,727445,94926,US,46.533,-90.133,374.9,20060101,20250607
55.68164134,-121.6112619,Canada,2016-05-05T09:00:00Z,1,710348,99999,CA,55.687,-121.627,609.6,19990114,20250606
55.67549499,-121.6510597,Canada,2016-05-06T08:45:00Z,0,710348,99999,CA,55.687,-121.627,609.6,19990114,20250606
57.65568553,63.02654992,____ÖÖ__Ö,2016-05-06T19:00:00Z,1,232204,99999,RU,57.19,65.324,115.2,20040706,20250606
58.97866443,-2.988814474,United Kingdom,2016-05-07T00:15:00Z,1,030170,99999,UK,58.958,-2.905,15.5,19730101,20250606
55.6825792,-121.6560542,Canada,2016-05-07T08:45:00Z,1,710348,99999,CA,55.687,-121.627,609.6,19990114,20250606
43.82343503,-80.76828823,Canada,2016-05-08T02:45:00Z,1,716310,99999,CA,43.983,-80.75,415.0,19620101,20250606
46.56649361,-91.08746708,United States,2016-05-08T04:15:00Z,1,726419,94929,US,46.547,-90.918,250.2,20060101,20250607
51.2699322,-114.0176919,Canada,2016-05-08T04:15:00Z,1,714950,99999,CA,51.367,-114.083,1145.0,20040921,20240412
53.89572971,-110.9127304,Canada,2016-05-08T04:30:00Z,1,715670,99999,CA,53.95,-110.58,630.0,20050322,20240605
49.99622674,-105.0715799,Canada,2016-05-08T04:45:00Z,1,715690,99999,CA,50.2,-104.7,580.0,20010916,20250606
51.05713266,-115.3810873,Canada,2016-05-08T04:30:00Z,1,712450,99999,CA,50.933,-115.183,2543.0,19940303,20250606
51.0481759,-114.0934612,Canada,2016-05-08T04:45:00Z,1,713930,99999,CA,51.1,-114.0,1081.0,20040921,20250606
52.26135911,-113.8219558,Canada,2016-05-08T04:45:00Z,1,718780,99999,CA,52.183,-113.9,904.6,19550702,20250606
50.96842575,-114.0271174,Canada,2016-05-08T04:45:00Z,0,713930,99999,CA,51.1,-114.0,1081.0,20040921,20250606
51.28130725,-114.0268954,Canada,2016-05-08T04:45:00Z,1,714950,99999,CA,51.367,-114.083,1145.0,20040921,20240412
49.87694897,-97.14442884,Canada,2016-05-08T04:00:00Z,1,715790,99999,CA,49.883,-97.133,230.0,20010916,20250606
50.27444959,-103.7843941,Canada,2016-05-08T04:00:00Z,1,715150,99999,CA,50.55,-103.65,579.0,20010916,20250606
55.67532641,-121.6075722,Canada,2016-05-08T05:15:00Z,1,710348,99999,CA,55.687,-121.627,609.6,19990114,20250606
53.33776655,-113.7305371,Canada,2016-05-08T05:30:00Z,1,711550,99999,CA,53.3,-113.6,715.0,20010916,20250606
53.61876754,-113.6544158,Canada,2016-05-08T05:15:00Z,1,711570,99999,CA,53.567,-113.517,671.0,20010916,20250606
44.65451073,-92.8031887,United States,2016-05-08T05:15:00Z,1,722003,54930,US,44.476,-93.016,280.4,20060101,20250607
51.04543269,-114.090742,Canada,2016-05-08T05:30:00Z,1,713930,99999,CA,51.1,-114.0,1081.0,20040921,20250606
51.27317053,-114.0502172,Canada,2016-05-08T04:15:00Z,1,714950,99999,CA,51.367,-114.083,1145.0,20040921,20240412
51.28845406,-114.0442923,Canada,2016-05-08T05:45:00Z,1,714950,99999,CA,51.367,-114.083,1145.0,20040921,20240412
51.03876587,-114.0813292,Canada,2016-05-08T04:00:00Z,1,713930,99999,CA,51.1,-114.0,1081.0,20040921,20250606
46.76823077,-92.11687854,United States,2016-05-08T05:15:00Z,1,727456,04919,US,46.722,-92.043,185.9,20060101,20250607
45.52927697,-94.45590215,United States,2016-05-08T05:45:00Z,1,720367,54927,US,45.372,-94.746,359.7,20050812,20250607
52.98160035,-122.5045856,Canada,2016-05-08T06:00:00Z,1,711920,99999,CA,53.017,-122.5,545.0,20100604,20250606
49.12181835,-103.0077805,Canada,2016-05-08T05:15:00Z,1,718620,99999,CA,49.217,-102.967,580.6,19550702,20250606
51.03328134,-114.1015043,Canada,2016-05-08T06:00:00Z,1,712350,99999,CA,51.067,-114.217,1235.0,19930607,20250606
51.78949986,-114.1348884,Canada,2016-05-08T06:15:00Z,1,712580,99999,CA,51.75,-114.067,1046.0,20040824,20240412
50.97395714,-114.0549422,Canada,2016-05-08T06:00:00Z,1,713930,99999,CA,51.1,-114.0,1081.0,20040921,20250606
53.78723851,-113.6678911,Canada,2016-05-08T05:45:00Z,1,711233,99999,CA,53.668,-113.854,687.3,19850102,20250606
50.16100671,-105.2748475,Canada,2016-05-08T06:15:00Z,1,715390,99999,CA,50.317,-105.55,577.0,20010916,20250606
52.04484561,-113.7714089,Canada,2016-05-08T05:00:00Z,1,718780,99999,CA,52.183,-113.9,904.6,19550702,20250606
48.07753628,-97.19290712,United States,2016-05-08T06:30:00Z,1,727570,14916,US,47.943,-97.183,255.6,20100801,20250607
45.92036756,-108.3659725,United States,2016-05-08T06:00:00Z,1,726770,24033,US,45.807,-108.546,1094.3,19350501,20250607
51.04555013,-114.0878501,Canada,2016-05-08T06:15:00Z,1,713930,99999,CA,51.1,-114.0,1081.0,20040921,20250606
51.03797637,-114.0755478,Canada,2016-05-08T04:30:00Z,1,713930,99999,CA,51.1,-114.0,1081.0,20040921,20250606
44.91725843,-93.11615401,United States,2016-05-08T07:30:00Z,1,726584,14927,US,44.932,-93.056,213.3,19831103,20250607
43.06564038,-89.43839631,United States,2016-05-08T06:00:00Z,1,726410,14837,US,43.141,-89.345,261.7,19480101,20250607
50.96938351,-114.0335982,Canada,2016-05-08T07:45:00Z,1,713930,99999,CA,51.1,-114.0,1081.0,20040921,20250606
48.86206202,-115.0599579,United States,2016-05-09T09:00:00Z,1,727790,24146,US,48.304,-114.264,903.2,19730101,20250607
51.55742176,-114.1206847,Canada,2016-05-08T07:00:00Z,1,714950,99999,CA,51.367,-114.083,1145.0,20040921,20240412
62.22994243,25.71169651,Finland,2016-05-08T10:15:00Z,0,029350,99999,FI,62.399,25.678,139.9,19170101,20250606
43.68005063,-80.73632258,Canada,2016-05-07T15:45:00Z,1,713520,99999,CA,43.65,-80.417,376.0,20040608,20250606
43.4547454,-80.53126378,Canada,2016-05-08T19:30:00Z,1,713680,99999,CA,43.461,-80.379,321.3,19930520,20250606
59.45773349,24.99797903,__ÖÖ_______Ö,2016-05-08T21:00:00Z,1,260380,99999,EE,59.413,24.833,39.9,19530216,20250606
60.46506771,26.30453833,Finland,2016-05-08T21:15:00Z,1,029920,99999,FI,60.283,26.45,3.5,20040803,20250606
53.19925705,6.486057405,Nederland,2016-05-08T18:30:00Z,0,062800,99999,NL,53.12,6.579,5.2,19310601,20250606
62.22189206,25.74246718,Finland,2016-05-08T21:00:00Z,1,029350,99999,FI,62.399,25.678,139.9,19170101,20250606
59.44020386,24.95030148,__ÖÖ_______Ö,2016-05-08T21:15:00Z,1,260380,99999,EE,59.413,24.833,39.9,19530216,20250606
60.05651219,30.10763433,____ÖÖ__Ö,2016-05-08T21:00:00Z,1,260630,99999,RS,59.8,30.263,24.1,19310401,20250606
52.59822185,0.86344803,United Kingdom,2016-05-08T22:15:00Z,1,034820,99999,UK,52.648,0.551,22.9,19490401,20250606
54.80756895,18.06297258,Polska,2016-05-08T20:30:00Z,1,121200,99999,PL,54.75,17.533,6.0,19730101,20250606
59.42184716,10.61063117,Norge,2016-05-08T22:15:00Z,1,014600,99999,NO,59.433,10.583,14.0,20121102,20250606
60.06078603,30.09593233,____ÖÖ__Ö,2016-05-08T22:45:00Z,1,260630,99999,RS,59.8,30.263,24.1,19310401,20250606
62.24129227,25.7445832,Finland,2016-05-08T21:15:00Z,1,029350,99999,FI,62.399,25.678,139.9,19170101,20250606
61.76535341,34.31684413,____ÖÖ__Ö,2016-05-08T21:00:00Z,1,228200,99999,RS,61.817,34.267,110.0,19320101,20250606
38.31845734,-108.8711669,United States,2016-05-08T04:45:00Z,1,720529,00429,US,38.239,-108.563,1810.5,20121206,20250514
58.96392879,5.696330745,Norv_¦ge,2016-05-09T01:00:00Z,1,014160,99999,NO,58.95,5.733,72.0,20080724,20250606
55.52386719,-4.676099032,United Kingdom,2016-05-08T23:00:00Z,1,031350,99999,UK,55.509,-4.587,19.8,19440101,20250606
40.87432214,-73.16578757,United States,2016-05-09T02:00:00Z,0,725050,04781,US,40.794,-73.102,25.4,20050101,20250607
48.67725594,-123.2364246,United States,2016-05-08T06:00:00Z,1,719140,99999,CA,48.767,-123.117,178.0,19770701,20250606
50.40906358,-96.61915315,Canada,2016-05-09T03:15:00Z,1,715520,99999,CA,50.7,-96.567,220.0,19960801,20250606
45.93324324,-108.3668989,United States,2016-05-09T04:15:00Z,1,726770,24033,US,45.807,-108.546,1094.3,19350501,20250607
49.12523103,-103.4977224,Canada,2016-05-09T04:30:00Z,1,720861,00287,US,48.929,-103.297,594.1,20101118,20250607
50.0264188,-105.2647812,Canada,2016-05-09T05:00:00Z,1,715390,99999,CA,50.317,-105.55,577.0,20010916,20250606
51.952291,-122.1259369,Canada,2016-05-09T05:15:00Z,1,711040,99999,CA,52.183,-122.054,940.3,19440701,20250606
40.98204514,-76.47093561,United States,2016-05-09T06:00:00Z,0,725105,14770,US,40.819,-76.866,135.4,19970902,20250607
52.00441022,5.60847237,Nederland,2016-05-09T08:00:00Z,0,062750,99999,NL,52.061,5.873,48.2,19491017,20250606
46.51558552,-89.19565857,United States,2016-05-09T03:00:00Z,1,723123,14886,US,46.15,-89.217,519.4,20060101,20250607
57.07222055,-3.611862608,United Kingdom,2016-05-09T00:45:00Z,1,030650,99999,UK,57.117,-3.633,1245.0,19850106,20250325
47.0594255,-79.8174242,Canada,2016-05-10T03:45:00Z,1,717320,99999,CA,46.717,-79.1,181.0,20010705,20250606
59.42170951,10.61382339,Norway,2016-05-09T22:15:00Z,1,014600,99999,NO,59.433,10.583,14.0,20121102,20250606
51.26442268,-114.4177055,Canada,2016-05-10T06:15:00Z,1,718600,99999,CA,51.1,-114.367,1200.0,20030330,20250606
48.86213577,-115.0721794,United States,2016-05-11T08:45:00Z,1,727790,24146,US,48.304,-114.264,903.2,19730101,20250607
48.76553157,-121.8389019,United States,2016-05-10T06:45:00Z,1,999999,04223,US,48.541,-121.446,124.1,20030403,20250607
62.22531334,25.72413952,Finland,2016-05-10T16:30:00Z,0,029350,99999,FI,62.399,25.678,139.9,19170101,20250606
45.99538212,-90.5178152,United States,2016-05-08T02:30:00Z,1,726468,54913,US,45.709,-90.402,456.3,20060101,20250607
62.23965388,25.74568376,Finland,2016-05-10T19:00:00Z,0,029350,99999,FI,62.399,25.678,139.9,19170101,20250606
46.58221705,-112.9403922,United States,2016-05-08T05:00:00Z,1,727720,24144,US,46.604,-111.989,1178.1,19730101,20250607
53.13183983,-108.4270761,Canada,2016-05-13T08:15:00Z,1,717540,99999,CA,52.77,-108.25,548.0,20060201,20250606
53.12351898,-108.4491893,Canada,2016-05-08T04:00:00Z,1,717540,99999,CA,52.77,-108.25,548.0,20060201,20250606
64.83618076,-147.7512957,United States,2016-05-14T08:15:00Z,0,702615,26498,US,64.838,-147.614,138.4,20060103,20250607
52.59877064,0.860726015,United Kingdom,2016-05-14T23:30:00Z,1,034820,99999,UK,52.648,0.551,22.9,19490401,20250606
50.71235818,-113.348466,Canada,2016-05-15T05:45:00Z,1,710570,99999,CA,50.667,-113.333,965.0,20080721,20241211
59.41740794,10.63503896,Norway,2016-05-15T00:30:00Z,1,014600,99999,NO,59.433,10.583,14.0,20121102,20250606
45.76858625,-84.80532078,United States,2016-05-09T03:00:00Z,1,727435,54820,US,45.865,-84.637,225.6,20060101,20250607
51.78903241,-114.1308906,Canada,2016-05-18T07:45:00Z,1,712580,99999,CA,51.75,-114.067,1046.0,20040824,20240412
51.96651902,5.623360242,Nederland,2016-05-18T17:15:00Z,0,062750,99999,NL,52.061,5.873,48.2,19491017,20250606
49.87765292,-96.76412196,Canada,2016-05-22T04:45:00Z,1,715790,99999,CA,49.883,-97.133,230.0,20010916,20250606
52.02710218,5.635098167,Nederland,2016-05-23T12:00:00Z,0,062750,99999,NL,52.061,5.873,48.2,19491017,20250606
40.0136567,-105.2842551,United States,2016-05-26T21:15:00Z,0,720533,00160,US,40.033,-105.217,1612.1,20100201,20250607
-77.85073085,166.7250649,Antarctica,2016-05-27T04:15:00Z,1,896640,87601,AY,-77.883,166.733,24.1,20020901,20250606
48.13803958,-104.9372857,United States,2016-05-28T06:00:00Z,1,999999,94060,US,48.308,-105.102,635.5,20011220,20250607
39.62438906,-86.12877574,United States,2016-05-30T04:45:00Z,1,724380,93819,US,39.725,-86.282,241.3,19421006,20250608
48.13470892,-104.929593,United States,2016-05-30T05:00:00Z,1,999999,94060,US,48.308,-105.102,635.5,20011220,20250607
46.99440463,-80.14110934,Canada,2016-05-30T05:15:00Z,1,717330,99999,CA,46.633,-80.8,348.0,19550702,20250606
49.13157394,-103.5178331,Canada,2016-05-30T05:00:00Z,1,720861,00287,US,48.929,-103.297,594.1,20101118,20250607
55.62727558,-111.0848878,Canada,2016-05-29T06:00:00Z,1,710230,99999,CA,54.92,-109.95,637.0,20030330,20220106
58.28333678,-134.4436271,United States,2016-05-31T01:00:00Z,1,703810,25309,US,58.354,-134.556,5.9,19730101,20250607
64.1831529,-149.5331544,United States,2016-05-31T01:00:00Z,1,702600,26435,US,64.547,-149.087,110.1,19430706,20250606
50.89772722,5.756317738,Nederland,2016-05-31T06:00:00Z,0,063800,99999,NL,50.912,5.77,114.3,19490101,20250606
45.48195141,-94.27876028,United States,2016-06-01T03:00:00Z,0,726550,14926,US,45.544,-94.052,310.2,19730101,20250607
57.56858685,-3.909639065,United Kingdom,2016-06-02T00:30:00Z,0,030590,99999,UK,57.543,-4.048,9.4,19730102,20250606
48.52465915,-71.10599149,Canada,2016-06-05T05:15:00Z,1,716170,99999,CA,48.417,-71.133,128.0,19920106,20250606
48.12903349,-104.9388984,United States,2016-06-05T05:30:00Z,1,999999,94060,US,48.308,-105.102,635.5,20011220,20250607
-45.06875322,168.792877,Neuseeland,2016-06-05T11:15:00Z,1,938310,99999,NZ,-45.017,168.733,358.0,19950606,20250606
53.5181147,-113.1805218,Canada,2016-06-05T09:00:00Z,0,713510,99999,CA,53.65,-113.35,665.0,20040510,20241211
59.42779686,10.62835947,Norway,2016-06-05T21:15:00Z,0,014600,99999,NO,59.433,10.583,14.0,20121102,20250606
48.87221162,-115.0818864,United States,2016-06-05T06:30:00Z,1,727790,24146,US,48.304,-114.264,903.2,19730101,20250607
46.94083582,-80.05506357,Canada,2016-06-06T05:00:00Z,1,717330,99999,CA,46.633,-80.8,348.0,19550702,20250606
51.37404775,-113.5424266,Canada,2016-06-06T05:00:00Z,1,710090,99999,CA,51.367,-113.35,896.0,20071124,20241211
50.92526255,-114.0258493,Canada,2016-06-06T05:30:00Z,0,713930,99999,CA,51.1,-114.0,1081.0,20040921,20250606
48.19613993,-106.6454799,United States,2016-06-06T06:00:00Z,1,727680,94008,US,48.214,-106.621,697.8,19421210,20250607
50.71474755,-113.9864985,Canada,2016-06-06T06:45:00Z,1,719820,99999,CA,50.7,-114.15,1156.0,19950901,20241211
48.28660775,-122.6560409,United States,2016-06-06T06:45:00Z,1,720749,24255,US,48.35,-122.667,14.3,20050101,20250607
48.13797724,-104.9373337,United States,2016-06-06T05:00:00Z,1,999999,94060,US,48.308,-105.102,635.5,20011220,20250607
50.94379819,-114.0007202,Canada,2016-06-06T07:30:00Z,0,713930,99999,CA,51.1,-114.0,1081.0,20040921,20250606
49.85603825,-111.3799357,Canada,2016-06-06T08:15:00Z,1,715190,99999,CA,49.867,-111.383,799.0,20040921,20220818
48.86479808,-115.0760604,United States,2016-06-06T06:45:00Z,1,727790,24146,US,48.304,-114.264,903.2,19730101,20250607
53.59463635,-112.8829373,Canada,2016-06-06T06:00:00Z,1,712380,99999,CA,53.683,-112.867,713.7,19930701,20250606
53.87353304,-112.3363449,Canada,2016-06-06T06:15:00Z,1,712860,99999,CA,53.917,-112.267,625.0,20040824,20241211
46.88364973,-70.83758766,Canada,2016-06-11T03:15:00Z,1,713840,99999,CA,47.067,-70.767,6.0,19940201,20250606
46.87879943,-70.82363978,Canada,2016-06-11T03:15:00Z,1,713840,99999,CA,47.067,-70.767,6.0,19940201,20250606
59.32533316,18.0533965,Sverige,2016-06-12T19:15:00Z,0,024840,99999,SW,59.35,18.067,44.0,20010601,20250601
48.13016442,-104.9355212,United States,2016-06-13T06:00:00Z,1,999999,94060,US,48.308,-105.102,635.5,20011220,20250607
46.80132356,-71.21493965,Canada,2016-06-24T03:15:00Z,1,713920,99999,CA,46.78,-71.283,91.0,19971201,20250606
47.06371096,-79.80796915,Canada,2016-06-24T04:30:00Z,1,717320,99999,CA,46.717,-79.1,181.0,20010705,20250606
48.14822531,-104.936738,United States,2016-06-24T05:15:00Z,1,999999,94060,US,48.308,-105.102,635.5,20011220,20250607
50.55711026,-104.4692756,Canada,2016-06-24T06:00:00Z,1,718630,99999,CA,50.433,-104.667,577.3,19550702,20250606
51.03380964,-114.0960967,Canada,2016-06-24T06:30:00Z,1,712350,99999,CA,51.067,-114.217,1235.0,19930607,20250606
50.97074775,-114.0610552,Canada,2016-06-24T06:45:00Z,0,713930,99999,CA,51.1,-114.0,1081.0,20040921,20250606
46.94714634,-80.05287874,Canada,2016-06-27T04:00:00Z,1,717330,99999,CA,46.633,-80.8,348.0,19550702,20250606
-77.85587507,166.705814,Antarctica,2016-06-28T05:00:00Z,1,896640,87601,AY,-77.883,166.733,24.1,20020901,20250606
52.02235998,5.619607987,Nederland,2016-06-28T07:30:00Z,0,062750,99999,NL,52.061,5.873,48.2,19491017,20250606
52.65146705,-114.1451882,Canada,2016-07-01T08:00:00Z,1,713800,99999,CA,52.717,-113.9,855.0,20080721,20240509
52.45481222,-113.5426864,Canada,2016-07-01T08:15:00Z,1,713530,99999,CA,52.433,-113.6,965.0,20040608,20240801
46.948813,-80.04445824,Canada,2016-07-03T05:00:00Z,1,717330,99999,CA,46.633,-80.8,348.0,19550702,20250606
53.73985832,-105.2513303,Canada,2016-07-03T07:00:00Z,1,714540,99999,CA,53.917,-106.067,569.0,19900208,20250606
50.42804137,-104.6404398,Canada,2016-07-07T06:00:00Z,1,715140,99999,CA,50.433,-104.667,577.0,19960301,20250606
48.8765959,-115.0537257,United States,2016-07-07T07:45:00Z,1,727790,24146,US,48.304,-114.264,903.2,19730101,20250607
51.77801588,-114.1147084,Canada,2016-07-09T06:45:00Z,1,712580,99999,CA,51.75,-114.067,1046.0,20040824,20240412
51.76783089,-112.2130661,Canada,2016-07-09T07:00:00Z,1,710130,99999,CA,51.767,-112.25,845.0,20071124,20241211
48.86844068,-115.0790151,United States,2016-07-09T08:30:00Z,1,727790,24146,US,48.304,-114.264,903.2,19730101,20250607
51.78153874,-114.1256198,Canada,2016-07-12T07:15:00Z,1,712580,99999,CA,51.75,-114.067,1046.0,20040824,20240412
53.51134893,-113.1726384,Canada,2016-07-12T06:45:00Z,1,713510,99999,CA,53.65,-113.35,665.0,20040510,20241211
61.19102009,-149.8950923,United States,2016-07-12T17:15:00Z,0,702735,26409,US,61.216,-149.857,38.4,19450101,20250607
53.50696786,-113.1822464,Canada,2016-07-14T08:30:00Z,1,713510,99999,CA,53.65,-113.35,665.0,20040510,20241211
53.52853743,-113.5253659,Canada,2016-07-15T13:15:00Z,0,711570,99999,CA,53.567,-113.517,671.0,20010916,20250606
53.52985544,-113.5139001,Canada,2016-07-16T10:30:00Z,0,711570,99999,CA,53.567,-113.517,671.0,20010916,20250606
53.52278534,-113.4973811,Canada,2016-07-18T13:00:00Z,0,711570,99999,CA,53.567,-113.517,671.0,20010916,20250606
53.53554399,-113.5057356,Canada,2016-07-18T12:45:00Z,0,711570,99999,CA,53.567,-113.517,671.0,20010916,20250606
51.83687297,5.836690067,Nederland,2016-07-19T21:30:00Z,0,063750,99999,NL,51.656,5.709,21.9,19510601,20250606
48.33102162,-70.89266175,Canada,2016-07-20T03:00:00Z,1,713880,99999,CA,48.3,-70.917,152.0,20010916,20250606
46.93809395,-80.06797145,Canada,2016-07-20T04:15:00Z,1,717330,99999,CA,46.633,-80.8,348.0,19550702,20250606
44.69520613,-96.0807927,United States,2016-07-20T04:15:00Z,1,722252,54923,US,44.729,-96.266,363.6,20061018,20250607
47.01828483,-65.52733888,Canada,2016-07-20T03:00:00Z,1,717440,99999,CA,47.017,-65.467,33.0,20060101,20250606
51.7826532,-114.129304,Canada,2016-07-20T06:00:00Z,1,712580,99999,CA,51.75,-114.067,1046.0,20040824,20240412
48.8608616,-115.0812649,United States,2016-07-20T06:15:00Z,1,727790,24146,US,48.304,-114.264,903.2,19730101,20250607
51.69897952,-113.1177863,Canada,2016-07-20T06:00:00Z,1,712490,99999,CA,51.768,-113.206,857.0,19930607,20240514
48.86977419,-115.0736853,United States,2016-07-20T09:30:00Z,1,727790,24146,US,48.304,-114.264,903.2,19730101,20250607
52.03309353,-113.7672225,Canada,2016-07-20T07:15:00Z,1,719040,99999,CA,51.933,-113.583,940.0,19770701,20241211
