st_y,st_x,country,time,see_aurora
46.56649361,-91.08746708,United States,2016-05-08T04:15:00Z,1
51.2699322,-114.0176919,Canada,2016-05-08T04:15:00Z,1
53.89572971,-110.9127304,Canada,2016-05-08T04:30:00Z,1
49.99622674,-105.0715799,Canada,2016-05-08T04:45:00Z,1
51.05713266,-115.3810873,Canada,2016-05-08T04:30:00Z,1
51.0481759,-114.0934612,Canada,2016-05-08T04:45:00Z,1
52.26135911,-113.8219558,Canada,2016-05-08T04:45:00Z,1
50.96842575,-114.0271174,Canada,2016-05-08T04:45:00Z,0
51.28130725,-114.0268954,Canada,2016-05-08T04:45:00Z,1
49.87694897,-97.14442884,Canada,2016-05-08T04:00:00Z,1
50.27444959,-103.7843941,Canada,2016-05-08T04:00:00Z,1
55.67532641,-121.6075722,Canada,2016-05-08T05:15:00Z,1
53.33776655,-113.7305371,Canada,2016-05-08T05:30:00Z,1
53.61876754,-113.6544158,Canada,2016-05-08T05:15:00Z,1
44.65451073,-92.8031887,United States,2016-05-08T05:15:00Z,1
51.04543269,-114.090742,Canada,2016-05-08T05:30:00Z,1
51.27317053,-114.0502172,Canada,2016-05-08T04:15:00Z,1
51.28845406,-114.0442923,Canada,2016-05-08T05:45:00Z,1
51.03876587,-114.0813292,Canada,2016-05-08T04:00:00Z,1
46.76823077,-92.11687854,United States,2016-05-08T05:15:00Z,1
45.52927697,-94.45590215,United States,2016-05-08T05:45:00Z,1
52.98160035,-122.5045856,Canada,2016-05-08T06:00:00Z,1
49.12181835,-103.0077805,Canada,2016-05-08T05:15:00Z,1
51.03328134,-114.1015043,Canada,2016-05-08T06:00:00Z,1
51.78949986,-114.1348884,Canada,2016-05-08T06:15:00Z,1
50.97395714,-114.0549422,Canada,2016-05-08T06:00:00Z,1
53.78723851,-113.6678911,Canada,2016-05-08T05:45:00Z,1
50.16100671,-105.2748475,Canada,2016-05-08T06:15:00Z,1
52.04484561,-113.7714089,Canada,2016-05-08T05:00:00Z,1
48.07753628,-97.19290712,United States,2016-05-08T06:30:00Z,1
45.92036756,-108.3659725,United States,2016-05-08T06:00:00Z,1
51.04555013,-114.0878501,Canada,2016-05-08T06:15:00Z,1
51.03797637,-114.0755478,Canada,2016-05-08T04:30:00Z,1
44.91725843,-93.11615401,United States,2016-05-08T07:30:00Z,1
43.06564038,-89.43839631,United States,2016-05-08T06:00:00Z,1
50.96938351,-114.0335982,Canada,2016-05-08T07:45:00Z,1
48.86206202,-115.0599579,United States,2016-05-09T09:00:00Z,1
51.55742176,-114.1206847,Canada,2016-05-08T07:00:00Z,1
62.22994243,25.71169651,Finland,2016-05-08T10:15:00Z,0
43.68005063,-80.73632258,Canada,2016-05-07T15:45:00Z,1
43.4547454,-80.53126378,Canada,2016-05-08T19:30:00Z,1
59.45773349,24.99797903,__ÖÖ_______Ö,2016-05-08T21:00:00Z,1
60.46506771,26.30453833,Finland,2016-05-08T21:15:00Z,1
53.19925705,6.486057405,Nederland,2016-05-08T18:30:00Z,0
62.22189206,25.74246718,Finland,2016-05-08T21:00:00Z,1
59.44020386,24.95030148,__ÖÖ_______Ö,2016-05-08T21:15:00Z,1
60.05651219,30.10763433,____ÖÖ__Ö,2016-05-08T21:00:00Z,1
52.59822185,0.86344803,United Kingdom,2016-05-08T22:15:00Z,1
54.80756895,18.06297258,Polska,2016-05-08T20:30:00Z,1
59.42184716,10.61063117,Norge,2016-05-08T22:15:00Z,1
60.06078603,30.09593233,____ÖÖ__Ö,2016-05-08T22:45:00Z,1
62.24129227,25.7445832,Finland,2016-05-08T21:15:00Z,1
61.76535341,34.31684413,____ÖÖ__Ö,2016-05-08T21:00:00Z,1
38.31845734,-108.8711669,United States,2016-05-08T04:45:00Z,1
58.96392879,5.696330745,Norv_¦ge,2016-05-09T01:00:00Z,1
55.52386719,-4.676099032,United Kingdom,2016-05-08T23:00:00Z,1
40.87432214,-73.16578757,United States,2016-05-09T02:00:00Z,0
48.67725594,-123.2364246,United States,2016-05-08T06:00:00Z,1
50.40906358,-96.61915315,Canada,2016-05-09T03:15:00Z,1
45.93324324,-108.3668989,United States,2016-05-09T04:15:00Z,1
49.12523103,-103.4977224,Canada,2016-05-09T04:30:00Z,1
50.0264188,-105.2647812,Canada,2016-05-09T05:00:00Z,1
51.952291,-122.1259369,Canada,2016-05-09T05:15:00Z,1
40.98204514,-76.47093561,United States,2016-05-09T06:00:00Z,0
52.00441022,5.60847237,Nederland,2016-05-09T08:00:00Z,0
46.51558552,-89.19565857,United States,2016-05-09T03:00:00Z,1
57.07222055,-3.611862608,United Kingdom,2016-05-09T00:45:00Z,1
47.0594255,-79.8174242,Canada,2016-05-10T03:45:00Z,1
59.42170951,10.61382339,Norway,2016-05-09T22:15:00Z,1
51.26442268,-114.4177055,Canada,2016-05-10T06:15:00Z,1
48.86213577,-115.0721794,United States,2016-05-11T08:45:00Z,1
48.76553157,-121.8389019,United States,2016-05-10T06:45:00Z,1
62.22531334,25.72413952,Finland,2016-05-10T16:30:00Z,0
45.99538212,-90.5178152,United States,2016-05-08T02:30:00Z,1
62.23965388,25.74568376,Finland,2016-05-10T19:00:00Z,0
46.58221705,-112.9403922,United States,2016-05-08T05:00:00Z,1
53.13183983,-108.4270761,Canada,2016-05-13T08:15:00Z,1
53.12351898,-108.4491893,Canada,2016-05-08T04:00:00Z,1
64.83618076,-147.7512957,United States,2016-05-14T08:15:00Z,0
52.59877064,0.860726015,United Kingdom,2016-05-14T23:30:00Z,1
50.71235818,-113.348466,Canada,2016-05-15T05:45:00Z,1
59.41740794,10.63503896,Norway,2016-05-15T00:30:00Z,1
45.76858625,-84.80532078,United States,2016-05-09T03:00:00Z,1
51.78903241,-114.1308906,Canada,2016-05-18T07:45:00Z,1
51.96651902,5.623360242,Nederland,2016-05-18T17:15:00Z,0
49.87765292,-96.76412196,Canada,2016-05-22T04:45:00Z,1
52.02710218,5.635098167,Nederland,2016-05-23T12:00:00Z,0
40.0136567,-105.2842551,United States,2016-05-26T21:15:00Z,0
-77.85073085,166.7250649,Antarctica,2016-05-27T04:15:00Z,1
48.13803958,-104.9372857,United States,2016-05-28T06:00:00Z,1
39.62438906,-86.12877574,United States,2016-05-30T04:45:00Z,1
48.13470892,-104.929593,United States,2016-05-30T05:00:00Z,1
46.99440463,-80.14110934,Canada,2016-05-30T05:15:00Z,1
49.13157394,-103.5178331,Canada,2016-05-30T05:00:00Z,1
55.62727558,-111.0848878,Canada,2016-05-29T06:00:00Z,1
58.28333678,-134.4436271,United States,2016-05-31T01:00:00Z,1
64.1831529,-149.5331544,United States,2016-05-31T01:00:00Z,1
50.89772722,5.756317738,Nederland,2016-05-31T06:00:00Z,0
45.48195141,-94.27876028,United States,2016-06-01T03:00:00Z,0
57.56858685,-3.909639065,United Kingdom,2016-06-02T00:30:00Z,0
48.52465915,-71.10599149,Canada,2016-06-05T05:15:00Z,1
48.12903349,-104.9388984,United States,2016-06-05T05:30:00Z,1
-45.06875322,168.792877,Neuseeland,2016-06-05T11:15:00Z,1
53.5181147,-113.1805218,Canada,2016-06-05T09:00:00Z,0
59.42779686,10.62835947,Norway,2016-06-05T21:15:00Z,0
48.87221162,-115.0818864,United States,2016-06-05T06:30:00Z,1
46.94083582,-80.05506357,Canada,2016-06-06T05:00:00Z,1
51.37404775,-113.5424266,Canada,2016-06-06T05:00:00Z,1
50.92526255,-114.0258493,Canada,2016-06-06T05:30:00Z,0
48.19613993,-106.6454799,United States,2016-06-06T06:00:00Z,1
50.71474755,-113.9864985,Canada,2016-06-06T06:45:00Z,1
48.28660775,-122.6560409,United States,2016-06-06T06:45:00Z,1
48.13797724,-104.9373337,United States,2016-06-06T05:00:00Z,1
50.94379819,-114.0007202,Canada,2016-06-06T07:30:00Z,0
49.85603825,-111.3799357,Canada,2016-06-06T08:15:00Z,1
48.86479808,-115.0760604,United States,2016-06-06T06:45:00Z,1
53.59463635,-112.8829373,Canada,2016-06-06T06:00:00Z,1
53.87353304,-112.3363449,Canada,2016-06-06T06:15:00Z,1
46.88364973,-70.83758766,Canada,2016-06-11T03:15:00Z,1
46.87879943,-70.82363978,Canada,2016-06-11T03:15:00Z,1
59.32533316,18.0533965,Sverige,2016-06-12T19:15:00Z,0
48.13016442,-104.9355212,United States,2016-06-13T06:00:00Z,1
46.80132356,-71.21493965,Canada,2016-06-24T03:15:00Z,1
47.06371096,-79.80796915,Canada,2016-06-24T04:30:00Z,1
48.14822531,-104.936738,United States,2016-06-24T05:15:00Z,1
50.55711026,-104.4692756,Canada,2016-06-24T06:00:00Z,1
51.03380964,-114.0960967,Canada,2016-06-24T06:30:00Z,1
50.97074775,-114.0610552,Canada,2016-06-24T06:45:00Z,0
46.94714634,-80.05287874,Canada,2016-06-27T04:00:00Z,1
-77.85587507,166.705814,Antarctica,2016-06-28T05:00:00Z,1
52.02235998,5.619607987,Nederland,2016-06-28T07:30:00Z,0
52.65146705,-114.1451882,Canada,2016-07-01T08:00:00Z,1
52.45481222,-113.5426864,Canada,2016-07-01T08:15:00Z,1
46.948813,-80.04445824,Canada,2016-07-03T05:00:00Z,1
53.73985832,-105.2513303,Canada,2016-07-03T07:00:00Z,1
50.42804137,-104.6404398,Canada,2016-07-07T06:00:00Z,1
48.8765959,-115.0537257,United States,2016-07-07T07:45:00Z,1
51.77801588,-114.1147084,Canada,2016-07-09T06:45:00Z,1
51.76783089,-112.2130661,Canada,2016-07-09T07:00:00Z,1
48.86844068,-115.0790151,United States,2016-07-09T08:30:00Z,1
51.78153874,-114.1256198,Canada,2016-07-12T07:15:00Z,1
53.51134893,-113.1726384,Canada,2016-07-12T06:45:00Z,1
61.19102009,-149.8950923,United States,2016-07-12T17:15:00Z,0
53.50696786,-113.1822464,Canada,2016-07-14T08:30:00Z,1
53.52853743,-113.5253659,Canada,2016-07-15T13:15:00Z,0
53.52985544,-113.5139001,Canada,2016-07-16T10:30:00Z,0
53.52278534,-113.4973811,Canada,2016-07-18T13:00:00Z,0
53.53554399,-113.5057356,Canada,2016-07-18T12:45:00Z,0
51.83687297,5.836690067,Nederland,2016-07-19T21:30:00Z,0
48.33102162,-70.89266175,Canada,2016-07-20T03:00:00Z,1
46.93809395,-80.06797145,Canada,2016-07-20T04:15:00Z,1
44.69520613,-96.0807927,United States,2016-07-20T04:15:00Z,1
47.01828483,-65.52733888,Canada,2016-07-20T03:00:00Z,1
51.7826532,-114.129304,Canada,2016-07-20T06:00:00Z,1
48.8608616,-115.0812649,United States,2016-07-20T06:15:00Z,1
51.69897952,-113.1177863,Canada,2016-07-20T06:00:00Z,1
48.86977419,-115.0736853,United States,2016-07-20T09:30:00Z,1
52.03309353,-113.7672225,Canada,2016-07-20T07:15:00Z,1
35.86687858,-106.3036007,United States,2016-07-20T15:00:00Z,0
53.57353103,-112.8480581,Canada,2016-07-20T06:30:00Z,1
51.94689192,5.650098186,Nederland,2016-07-20T15:30:00Z,0
52.07508179,5.092094133,Nederland,2016-07-20T21:00:00Z,0
52.07575315,5.097919445,Nederland,2016-07-21T20:00:00Z,0
56.33013727,-2.827310056,United Kingdom,2016-07-22T20:30:00Z,0
51.94790562,5.743618577,Nederland,2016-07-23T18:30:00Z,0
52.07543987,5.099714511,Nederland,2016-07-24T22:30:00Z,0
44.91864282,-95.75002665,United States,2016-07-25T04:30:00Z,1
44.93035589,-95.72412513,United States,2016-07-25T05:00:00Z,1
51.78187499,-114.1096573,Canada,2016-07-25T05:15:00Z,1
48.8552477,-115.0895642,United States,2016-07-25T06:45:00Z,1
51.78526563,-114.1105174,Canada,2016-07-24T06:45:00Z,1
51.78725573,-114.1195218,Canada,2016-07-25T08:45:00Z,1
51.04746552,-114.0738229,Canada,2016-07-25T09:45:00Z,1
50.92230239,-114.025779,Canada,2016-07-25T09:45:00Z,1
53.51883473,-113.1634728,Canada,2016-07-25T07:00:00Z,1
51.03792407,-115.1919666,Canada,2016-07-25T08:00:00Z,1
52.05873472,4.268794915,Nederland,2016-07-26T05:45:00Z,0
46.94455338,-80.04667913,Canada,2016-07-28T04:30:00Z,1
49.87365543,-97.1701479,Canada,2016-07-28T06:30:00Z,1
46.95376111,-80.04914778,Canada,2016-07-29T04:00:00Z,1
44.79633023,-95.54734463,United States,2016-07-29T05:30:00Z,1
51.77715707,-114.121406,Canada,2016-07-29T05:45:00Z,1
48.87598814,-115.0660522,United States,2016-07-29T07:00:00Z,1
51.7767129,-114.1192241,Canada,2016-07-29T07:15:00Z,1
59.42780786,10.63011181,Norway,2016-07-28T23:00:00Z,1
53.60919234,-112.8756963,Canada,2016-07-29T06:00:00Z,1
51.27210473,-114.0314423,Canada,2016-07-29T12:30:00Z,0
51.38714915,8.100109582,Deutschland,2016-07-29T18:15:00Z,1
53.81123218,-113.3259198,Kanada,2016-07-29T08:00:00Z,1
51.95540676,5.683336318,Nederland,2016-07-31T16:15:00Z,0
52.7127119,5.258325738,Nederland,2016-07-31T21:15:00Z,0
52.08207093,5.107513994,Nederland,2016-08-01T18:30:00Z,0
52.08381965,5.106165019,Nederland,2016-08-01T21:30:00Z,0
50.37252056,-105.5489758,Canada,2016-08-02T05:15:00Z,0
44.70866993,-96.08291721,United States,2016-08-02T05:15:00Z,0
56.51835007,8.926405136,Denmark,2016-08-02T22:30:00Z,1
44.71205865,-96.07651166,United States,2016-08-03T03:15:00Z,0
59.42872677,10.62352938,Norway,2016-08-02T22:30:00Z,1
48.13464374,-104.9474996,United States,2016-08-03T05:15:00Z,1
44.6971168,-79.35721599,Canada,2016-08-03T05:15:00Z,1
53.53853049,-113.9287814,Canada,2016-08-03T05:45:00Z,1
46.84656816,-91.12047555,United States,2016-08-03T03:00:00Z,1
50.37766705,-105.5400052,Canada,2016-08-03T05:45:00Z,1
49.86754291,-96.62688091,Canada,2016-08-03T05:00:00Z,1
45.92467533,-108.3664105,United States,2016-08-03T05:45:00Z,1
43.51196011,-71.47804392,United States,2016-08-03T06:15:00Z,1
47.92362105,-97.03546804,United States,2016-08-03T06:00:00Z,1
43.20475767,-81.87236865,Canada,2016-08-03T05:15:00Z,1
46.97555118,-94.22270633,United States,2016-08-03T06:00:00Z,1
46.97260252,-69.82699333,Canada,2016-08-03T06:30:00Z,1
46.43630562,-90.18748965,United States,2016-08-03T06:30:00Z,1
46.93360193,-80.06314564,Canada,2016-08-03T06:45:00Z,1
53.19612545,-105.7725152,Canada,2016-08-03T06:15:00Z,1
45.67010778,-111.0502485,United States,2016-08-03T07:00:00Z,1
44.7961314,-95.5537283,United States,2016-08-03T05:30:00Z,1
44.80720237,-95.55929376,United States,2016-08-03T09:00:00Z,1
53.61036269,-112.867215,Canada,2016-08-03T05:30:00Z,1
51.95421595,-122.1609229,Canada,2016-08-04T05:30:00Z,0
51.77717917,-114.1075566,Canada,2016-08-04T05:45:00Z,1
48.86704617,-115.0732603,United States,2016-08-04T08:30:00Z,1
52.08210343,5.113798145,Nederland,2016-08-04T21:00:00Z,0
52.08345235,5.103366763,Nederland,2016-08-04T22:15:00Z,0
53.61434826,-113.6365105,Canada,2016-08-05T05:15:00Z,1
51.77412162,-114.1347772,Canada,2016-08-05T05:30:00Z,1
52.11134414,-106.6969154,Canada,2016-08-05T05:45:00Z,1
51.9612667,-122.1698085,Canada,2016-08-05T08:30:00Z,1
52.12706337,-107.2522234,Canada,2016-08-05T09:00:00Z,1
52.11954432,-107.22895,Canada,2016-08-05T09:15:00Z,1
53.59251742,-112.8780232,Canada,2016-08-05T07:00:00Z,1
49.84865359,-111.4007923,Canada,2016-08-05T11:30:00Z,1
45.67532017,-73.90976378,Canada,2016-08-05T16:00:00Z,0
56.79029203,9.503726772,Denmark,2016-08-05T22:15:00Z,0
14.00554109,100.5047915,Thailand,2016-08-06T12:45:00Z,1
52.70664892,5.264628904,Nederland,2016-08-06T20:45:00Z,0
52.12657921,-106.7067716,Canada,2016-08-07T07:00:00Z,1
52.07091048,5.079280703,Nederland,2016-08-07T20:15:00Z,0
44.92516925,-95.73687522,United States,2016-08-08T03:15:00Z,0
47.02439173,-65.52055648,Canada,2016-08-08T02:45:00Z,1
53.59479355,-112.8796586,Canada,2016-08-08T06:00:00Z,1
53.50812396,-113.1576118,Canada,2016-08-10T06:30:00Z,1
51.6180334,-101.663627,Canada,2016-08-10T06:00:00Z,0
62.62697972,8.667464687,Norway,2016-08-11T23:30:00Z,1
50.26951397,-107.8246249,Canada,2016-08-12T04:30:00Z,1
50.44357021,-104.6333763,Canada,2016-08-12T05:00:00Z,1
54.18350413,-113.0379546,Canada,2016-08-12T04:45:00Z,1
53.35988133,-113.749046,Canada,2016-08-12T05:30:00Z,1
53.60332292,-112.8681777,Canada,2016-08-12T04:30:00Z,1
51.62472959,-101.655333,Canada,2016-08-13T06:00:00Z,0
53.92973367,-113.6032871,Canada,2016-08-13T04:45:00Z,1
52.45594463,6.481333307,Nederland,2016-08-15T20:15:00Z,0
53.60633802,-112.8779914,Canada,2016-08-16T17:30:00Z,1
52.44426044,6.495291027,Nederland,2016-08-17T20:15:00Z,0
52.4403063,6.478260023,Nederland,2016-08-18T12:30:00Z,0
52.44666815,6.466478545,Nederland,2016-08-18T20:15:00Z,0
52.01917263,5.613941203,Nederland,2016-08-19T07:15:00Z,0
69.88973295,27.00118144,Suomi,2016-08-21T21:15:00Z,1
52.08055087,5.110056085,Nederland,2016-08-22T19:15:00Z,0
51.14667906,3.576860008,Belgi__,2016-08-22T19:45:00Z,0
52.07371471,5.1088126,Nederland,2016-08-22T23:45:00Z,0
52.05516038,4.268589339,Nederland,2016-08-23T09:15:00Z,0
52.06718809,5.090553135,Nederland,2016-08-23T16:15:00Z,0
52.06946493,5.095725968,Nederland,2016-08-23T17:45:00Z,0
63.55943754,53.72622811,____ÖÖ__Ö,2016-08-23T19:15:00Z,1
59.42613157,17.93376619,Schweden,2016-08-23T20:15:00Z,1
60.15470399,24.91751789,Suomi,2016-08-23T20:15:00Z,1
57.46433476,12.15551107,Sverige,2016-08-23T19:45:00Z,1
60.23278728,25.09289654,Suomi,2016-08-23T21:00:00Z,1
52.08887784,5.094652097,Nederland,2016-08-23T22:15:00Z,0
45.74038939,-71.79032293,Canada,2016-08-24T01:45:00Z,1
53.7895609,-113.6655051,Canada,2016-08-24T04:15:00Z,1
51.78734539,-114.1231088,Canada,2016-08-24T04:30:00Z,1
53.77483683,-113.6603485,Canada,2016-08-24T04:15:00Z,1
51.77990949,-114.1225603,Canada,2016-08-24T04:45:00Z,1
55.16604889,-118.8306583,Canada,2016-08-24T04:15:00Z,1
51.95026573,-122.1434223,Canada,2016-08-24T05:00:00Z,1
51.78219806,-114.1251234,Canada,2016-08-24T06:00:00Z,1
50.80210417,-104.5618034,Canada,2016-08-22T06:15:00Z,1
51.77702717,-114.1194321,Canada,2016-08-24T06:45:00Z,1
52.06636277,4.285034864,Nederland,2016-08-24T06:45:00Z,0
51.78850004,-114.1301597,Canada,2016-08-24T07:30:00Z,1
48.87781065,-115.0752705,United States,2016-08-24T06:30:00Z,1
69.89200656,27.01502914,Suomi,2016-08-23T21:15:00Z,1
52.06425386,4.261377884,Nederland,2016-08-24T14:00:00Z,0
53.59850497,-112.897385,Canada,2016-08-24T04:30:00Z,1
52.0849227,5.119007383,Nederland,2016-08-24T18:45:00Z,0
52.08220186,5.09429923,Nederland,2016-08-24T20:30:00Z,0
59.43610558,17.93988607,Sweden,2016-08-24T21:30:00Z,1
52.08415516,5.093041437,Nederland,2016-08-24T22:15:00Z,0
52.06327726,4.284477901,Nederland,2016-08-25T06:30:00Z,0
52.05088346,4.266884106,Nederland,2016-08-25T11:15:00Z,0
52.08676207,5.09873887,Nederland,2016-08-25T22:00:00Z,0
52.07769362,5.118130785,Nederland,2016-08-25T23:00:00Z,0
52.08773622,5.114845739,Nederland,2016-08-26T06:45:00Z,0
52.05116113,4.28260773,Nederland,2016-08-26T10:30:00Z,0
52.08546464,5.096017284,Nederland,2016-08-26T18:15:00Z,0
52.06586463,5.102269231,Nederland,2016-08-27T07:45:00Z,0
52.07901107,5.091276019,Nederland,2016-08-27T12:30:00Z,0
69.89365963,26.97273568,Suomi,2016-08-29T21:00:00Z,1
61.20798617,-149.9451543,United States,2016-08-30T06:45:00Z,0
52.07414253,5.109944784,Nederland,2016-08-30T07:00:00Z,0
48.86240874,-115.0544209,United States,2016-08-30T07:15:00Z,0
52.11294288,-106.6767734,Canada,2016-08-30T08:15:00Z,1
52.13121723,-106.7035815,Canada,2016-08-30T10:30:00Z,1
51.78541219,-114.1244177,Canada,2016-08-30T08:30:00Z,1
53.59124589,-112.8841581,Canada,2016-08-30T04:45:00Z,1
63.55525667,53.69740839,____ÖÖ__Ö,2016-08-30T18:30:00Z,1
52.07173703,5.094048319,Nederland,2016-08-30T19:15:00Z,0
57.45252022,12.17669053,Sverige,2016-08-30T20:00:00Z,0
52.08971423,5.116880247,Nederland,2016-08-30T20:30:00Z,0
67.2687247,14.39648599,Noorwegen,2016-08-30T21:30:00Z,1
52.08873887,5.105257991,Nederland,2016-08-30T21:00:00Z,0
59.87371527,10.46731738,Norway,2016-08-30T22:00:00Z,0
64.11968368,-21.85799062,Iceland,2016-08-30T22:15:00Z,1
69.07964359,17.15845226,Norv_¦ge,2016-08-30T21:45:00Z,1
52.05872702,4.300296242,Nederland,2016-08-31T13:00:00Z,0
52.07401527,5.089735858,Nederland,2016-08-31T20:15:00Z,0
64.24260439,-21.17059966,Iceland,2016-08-31T23:00:00Z,1
63.83829196,-22.48845934,Iceland,2016-08-31T23:45:00Z,1
48.3303203,-70.82759193,Canada,2016-09-01T01:45:00Z,1
49.88630271,-111.2647653,Canada,2016-09-01T05:30:00Z,1
49.87508243,-111.256171,Canada,2016-09-01T05:30:00Z,1
45.29607771,-93.82146117,United States,2016-09-01T05:45:00Z,1
53.52858097,-113.9138498,Canada,2016-09-01T06:00:00Z,1
50.13962174,-105.2684172,Canada,2016-09-01T06:15:00Z,1
46.54014432,-87.42763436,United States,2016-09-01T05:45:00Z,1
50.16157052,-105.2723621,Canada,2016-09-01T06:30:00Z,1
53.3528801,-113.7301452,Canada,2016-09-01T05:45:00Z,1
61.21248386,-149.9161209,United States,2016-09-01T07:15:00Z,1
51.58609315,-112.9815931,Canada,2016-09-01T04:45:00Z,1
61.18203767,-149.9162923,United States,2016-09-01T10:00:00Z,1
52.0370826,-113.7528997,Canada,2016-09-01T05:45:00Z,1
45.93326053,-95.51265168,United States,2016-08-31T18:15:00Z,1
52.08160575,5.092824931,Nederland,2016-09-01T19:30:00Z,0
57.44826097,12.17482498,Sverige,2016-09-01T20:45:00Z,0
52.60029476,4.602764223,Nederland,2016-09-01T21:15:00Z,1
55.72829276,12.54945708,Denmark,2016-09-01T22:45:00Z,0
57.4462931,12.15388815,Sverige,2016-09-01T23:00:00Z,1
44.28582485,-72.0577784,United States,2016-09-02T01:30:00Z,1
45.92752474,-90.4471586,United States,2016-09-02T02:00:00Z,1
44.68597185,-79.32703191,Canada,2016-09-02T02:00:00Z,1
45.53781927,-94.18066683,United States,2016-09-02T02:00:00Z,1
43.04393072,-77.11193012,United States,2016-09-02T01:45:00Z,1
43.66852116,-80.7224054,Canada,2016-09-02T01:45:00Z,1
44.69883427,-96.06815448,United States,2016-09-02T02:30:00Z,1
54.14584407,-113.1425199,Canada,2016-09-02T04:00:00Z,1
43.88482981,-80.32519893,Canada,2016-09-02T01:45:00Z,1
45.65242781,-62.54127384,Canada,2016-09-01T03:15:00Z,1
44.89359116,-86.01392359,United States,2016-09-02T04:15:00Z,1
53.77158935,-113.6575615,Canada,2016-09-02T04:30:00Z,1
45.6530996,-62.5506227,Canada,2016-09-01T03:15:00Z,1
52.12266102,-106.688922,Canada,2016-09-02T06:00:00Z,1
52.07028501,4.268603958,Nederland,2016-09-02T06:45:00Z,0
46.85370169,-89.33645717,United States,2016-09-02T01:00:00Z,1
53.53064068,-113.5271877,Canada,2016-09-02T04:00:00Z,1
63.41612817,-19.04016867,_à_____________,2016-09-02T15:00:00Z,0
54.91036429,9.776512566,Danmark,2016-09-02T18:00:00Z,1
63.5604312,53.71263219,____ÖÖ__Ö,2016-09-02T18:45:00Z,1
63.55377868,53.718484,____ÖÖ__Ö,2016-09-02T19:30:00Z,1
67.25704716,14.34957002,Noorwegen,2016-09-02T22:45:00Z,1
45.07862405,-87.66428307,United States,2016-09-03T03:30:00Z,1
51.77539983,-114.1245048,Canada,2016-09-03T03:45:00Z,1
46.48220295,-90.08062739,United States,2016-09-03T03:45:00Z,1
51.17610525,-114.4805394,Canada,2016-09-03T03:45:00Z,1
48.98113287,-100.3638821,United States,2016-09-03T04:00:00Z,1
47.10823976,-88.60223742,United States,2016-09-03T04:45:00Z,1
51.28370837,-114.0180632,Canada,2016-09-03T04:15:00Z,1
50.70463936,-113.9776685,Canada,2016-09-03T04:45:00Z,1
51.28196697,-114.0406481,Canada,2016-09-03T05:00:00Z,1
51.11373547,-114.1106773,Canada,2016-09-03T04:00:00Z,1
47.5237881,-114.1219298,United States,2016-09-03T06:00:00Z,1
43.55349667,-81.23858549,Canada,2016-09-03T04:30:00Z,1
43.54172643,-81.21894892,Canada,2016-09-03T06:00:00Z,1
62.30920037,-150.1140403,United States,2016-09-03T07:30:00Z,1
61.20752868,-149.9344833,United States,2016-09-03T09:30:00Z,1
51.54857448,-114.1091615,Canada,2016-09-03T03:45:00Z,1
51.57633787,-112.9748365,Canada,2016-09-03T03:00:00Z,1
61.76059206,34.36066944,____ÖÖ__Ö,2016-09-03T19:30:00Z,1
59.42680673,10.64388277,Norge,2016-09-03T21:00:00Z,1
60.23325702,11.18032308,Norge,2016-09-03T21:45:00Z,1
69.90699053,27.00504813,Suomi,2016-09-04T20:00:00Z,1
45.9499824,-89.9080574,United States,2016-09-02T01:45:00Z,1
45.64654928,-62.54524885,Canada,2016-09-04T03:15:00Z,0
52.12453758,-106.6764039,Canada,2016-09-04T07:00:00Z,1
64.83515176,-147.7307975,United States,2016-09-04T06:15:00Z,1
64.81947212,-147.7307577,United States,2016-09-04T06:15:00Z,1
58.47455543,22.58042594,Estonia,2016-09-03T22:30:00Z,1
57.450929,12.17464938,Sverige,2016-09-04T20:00:00Z,0
59.4303625,10.64329083,Norway,2016-09-04T18:45:00Z,1
56.76498802,8.219635496,Denemarken,2016-09-04T20:45:00Z,1
57.44219083,12.18080797,Sverige,2016-09-04T20:30:00Z,0
56.79778333,9.497702491,Denmark,2016-09-04T21:00:00Z,0
68.41642947,22.39267648,Su_¦de,2016-09-04T21:30:00Z,1
64.86272067,-146.8699408,United States,2016-09-04T06:15:00Z,1
53.56955639,-116.4591109,Canada,2016-09-05T04:45:00Z,1
60.80162746,-115.7943269,Canada,2016-09-05T05:30:00Z,1
60.79946657,-115.8110388,Canada,2016-09-05T05:30:00Z,1
64.80805285,-147.5859009,United States,2016-09-05T05:30:00Z,0
53.59335097,-115.249475,Canada,2016-09-05T06:00:00Z,1
59.43258739,17.92559853,Schweden,2016-09-05T20:00:00Z,1
61.76806122,34.33426183,____ÖÖ__Ö,2016-09-05T20:00:00Z,1
59.42327588,10.62826482,Norway,2016-09-05T20:15:00Z,1
55.89974245,-3.536642694,United Kingdom,2016-09-05T20:30:00Z,0
58.35802107,26.68307086,Estonia,2016-09-05T19:45:00Z,1
56.79222034,9.486401608,Denmark,2016-09-05T19:45:00Z,1
56.04520593,-3.438582959,United Kingdom,2016-09-05T21:00:00Z,0
67.16976769,32.38974719,____ÖÖ__Ö,2016-09-05T21:15:00Z,1
57.5650152,-4.34935014,United Kingdom,2016-09-05T21:15:00Z,1
52.61604818,4.613194001,Nederland,2016-09-05T20:00:00Z,1
61.75514944,34.3198332,____ÖÖ__Ö,2016-09-05T19:30:00Z,1
52.07531699,5.091637419,Nederland,2016-09-05T22:45:00Z,0
